vip,title,year,kms,city,province,transmission,price
29659723,2020 Hyundai Kona KONA | ALL DRIVE | HEATED SEATS,2020,62221.0,Prince George,BC,Automatic,30569.0
29575380,2023 Hyundai Kona 1.6T N Line,2023,2529.0,Calgary,AB,Automatic,35588.0
29660771,2018 Hyundai Kona Ultimate,2018,76252.0,Winnipeg,MB,Automatic,29981.0
29637958,2022 Hyundai Kona Preferred FWD + CAMERA + CARPLAY/ANDROID + NAVI ++,2022,38608.0,Saint-Léonard,QC,Automatic,38895.0
29530019,2020 Hyundai Kona 2.0L Preferred,2020,76300.0,Strathmore,AB,Automatic,27499.0
29651458,2023 Hyundai Kona 2.0L ESSENTIEL SIEGES CHAUFFANTS BLUETOOTH,2023,6652.0,Chambly,QC,Automatic,29999.0
29622922,2020 Hyundai Kona LUXURY TOIT OUVRANT CUIR VOLANT SIEGES CHAUFFANTS,2020,102040.0,Chambly,QC,Automatic,22999.0
29495477,2018 Hyundai Kona Essentials,2018,83000.0,-,ON,Automatic,21900.0
29651457,2018 Hyundai Kona 2.0L ESSENTIEL SIEGES CHAUFFANTS BLUETOOTH,2018,52244.0,Chambly,QC,Automatic,20999.0
29484603,2018 Hyundai Kona TREND LIMITED AWD ** GARANTIE 10 ANS **,2018,107550.0,Shawinigan,QC,Automatic,20978.0
29621237,2021 Hyundai Kona ULTIMATE + GARANTIE + NAVI + TOIT + CUIR + WOW !!,2021,4363.0,Drummondville,QC,Automatic,39989.0
29611847,2018 Hyundai Kona 2.0L PREFERRED *SIEGES CHAUFF* CARPLAY *USB* PROMO,2018,128969.0,Saint-Jérôme,QC,Automatic,19995.0
29651863,2021 Hyundai Kona 1.6T Trend w/Two-Tone Roof,2021,18014.0,Calgary,AB,Automatic,29995.0
28484351,2021 Hyundai Kona EV ULTIMATE **RABAIS 5025$**,2021,49936.0,Saint-Eustache,QC,Automatic,37874.0
29114896,2021 Hyundai Kona Preferred,2021,10.0,Calgary,AB,Automatic,29930.0
29399034,2021 Hyundai Kona 2.0L Preferred AWD|Cam|Apple CarPlay & Android Auto|,2021,31596.0,Scarborough,ON,Automatic,29950.0
29443606,2020 Hyundai Kona 2.0L Essential TA,2020,72209.0,Saint-Basile le-Grand,QC,Automatic,20995.0
29320079,2020 Hyundai Kona Preferred PREFERRED * BANCS ET VOLANT CHAUFFANTS * MAGS *,2020,28456.0,Mirabel,QC,Automatic,27900.0
29034769,2020 Hyundai Kona ULTIMATE AWD *CUIR* TOIT NAV RÉG ADAPTATIF ALERTES,2020,73192.0,Saint-Jérôme,QC,Automatic,27495.0
29258102,2019 Hyundai Kona Ultimate,2019,45764.0,Regina,SK,Automatic,29997.0
29519435,2019 Hyundai Kona Preferred,2019,98232.0,Sherwood Park,AB,Automatic,24507.0
29584043,2020 Hyundai Kona Ultimate,2020,50322.0,Montréal,QC,Automatic,26995.0
29548322,2021 Hyundai Kona Luxury,2021,17501.0,Lachine,QC,Automatic,29888.0
28872464,"2022 Hyundai Kona 2.0L Preferred Traction Intégrale, caméra de recul",2022,17303.0,Magog,QC,Automatic,30995.0
29291518,"2019 Hyundai Kona Ultimate - Navigation, Toit Ouvrant, Cuir",2019,41801.0,Laval,QC,Automatic,34795.0
29583770,2022 Hyundai Kona 2.0L PREFERRED AWD VOLANT SIEGES CHAUFFANTS MAGS,2022,76023.0,Chambly,QC,Automatic,28999.0
29592792,2023 Hyundai Kona Preferred,2023,0.0,Mississauga,ON,Automatic,35348.0
28644525,2022 Hyundai Kona ESSENTIAL 2.0L AWD,2022,29521.0,Anjou,QC,Automatic,26677.0
29603084,"2023 Hyundai Kona Essential FWD: INCOMING UNIT, AVAILABLE FOR PURCHASE",2023,0.0,Spruce Grove,AB,Automatic,28898.0
29257624,2023 Hyundai Kona ESSENTIAL,2023,44874.0,Mississauga,ON,Automatic,28499.0
29571120,2019 Hyundai Kona 2.0L Essential AWD** mags android carplay,2019,54335.0,Repentigny,QC,Automatic,23986.0
29430338,2023 Hyundai Kona N **IN-STOCK**,2023,0.0,Mississauga,ON,Automatic,48738.0
28215062,2021 Hyundai Kona Preferred | Heated Seats | Roof Racks,2021,70879.0,Calgary,AB,Automatic,29824.0
29675645,2021 Hyundai Kona 1.6T Trend AWD w/Two-Tone Roof,2021,10122.0,Barrhaven,ON,Automatic,33800.0
29551730,"2018 Hyundai Kona 2L,PREF,FWD,BANCS/VOL CHAUFF,CAM,BLUET,MAGS+++",2018,93042.0,Mirabel,QC,Automatic,21885.0
29612537,2020 Hyundai Kona PREFERRED AWD + GARANTIE + CAMERA + A/C + WOW !!,2020,36060.0,Drummondville,QC,Automatic,25989.0
29572033,"2020 Hyundai Kona 1.6T,TREND, AWD,2TONS,VGA QC,ACCIDENTÉ DEVANT",2020,72027.0,Notre-Dame-des-Pins,QC,Automatic,12495.0
29624373,2019 Hyundai Kona Preferred ANGLES MORTS CAMERA,2019,47210.0,Saint Jean Sur Richelieu,QC,Automatic,23411.0
28025165,2023 Hyundai Kona SE,2023,0.0,Winnipeg,MB,Automatic,26968.0
29569804,2019 Hyundai Kona PREFERRED SIEGES CHAUFFANTS CAMERA A/C MAGS,2019,57145.0,Saint-Laurent,QC,Automatic,23495.0
29586138,2018 Hyundai Kona PREFERRED,2018,100582.0,Halifax,NS,Automatic,21895.0
28864415,2022 Hyundai Kona N - No Accidents! Low Kms!,2022,20221.0,Edmonton,AB,Automatic,39997.0
29115096,2021 Hyundai Kona Preferred 2.0L AWD | HEATED SEATS | BLIND SPOT |S,2021,73669.0,Guelph,ON,Automatic,27997.0
29619078,2020 Hyundai Kona Ultimate AWD (Just In),2020,125825.0,Saskatoon,SK,Automatic,28900.0
29584599,2022 Hyundai Kona PREFERRED FWD,2022,24190.0,Saint-Eustache,QC,Automatic,28899.0
29502490,"2019 Hyundai Kona Preferred w/ Apple CarPlay & Android Auto, Cruise Control",2019,92842.0,Etobicoke,ON,Automatic,21590.0
29556371,"2018 Hyundai Kona Luxury w/ Apple CarPlay & Android Auto, Backup Cam, Sunroof",2018,74958.0,Bedford,NS,Automatic,23990.0
29596431,2023 Hyundai Kona,2023,0.0,Ajax,ON,Automatic,42524.0
29572760,2023 Hyundai Kona,2023,0.0,Guelph,ON,Automatic,43549.0
29601208,2023 Hyundai Kona Preferred,2023,0.0,Cambridge,ON,Automatic,27886.0
29585910,2023 Hyundai Kona Ultimate,2023,0.0,Lethbridge,AB,Automatic,51974.0
28907700,2021 Hyundai Kona Preferred 2.0L AWD | Clean Carfax | Carplay/Android Auto,2021,71788.0,Winnipeg,MB,Automatic,31697.0
29572004,2021 Hyundai Kona Urban Edition,2021,56472.0,Mississauga,ON,Automatic,30495.0
29553545,2023 Hyundai Kona N LINE AWD/AUTO/TURBO/UPGRADED STEREO/ADAPTIVE CRUISE/COOLED SEATS,2023,0.0,Edmonton,AB,Automatic,36547.0
29553530,2023 Hyundai Kona N LINE ULTIMATE/PANOROOF/LEATHER/NAV/TURBO/UPGRADED STEREO/ADAPTIVE CRUISE/COOLED SEATS,2023,0.0,Edmonton,AB,Automatic,40847.0
29392213,2021 Hyundai Kona Preferred TA,2021,54414.0,Saint-Basile le-Grand,QC,Automatic,36995.0
29595691,2018 Hyundai Kona Luxury,2018,91543.0,Fredericton,NB,Automatic,22991.0
29576469,2020 Hyundai Kona PRIVILÉGIÉ CAMERA DE RECUL MAGS,2020,15856.0,Mirabel,QC,Automatic,24344.0
29582726,2018 Hyundai Kona Luxury,2018,54975.0,Laval,QC,Automatic,23949.0
29169958,2020 Hyundai Kona ESSENTIAL AWD,2020,80000.0,Montreal,QC,Automatic,23222.0
29538959,2023 Hyundai Kona,2023,0.0,Calgary,AB,Automatic,44888.0
26895440,2022 Hyundai Kona 1.6T N Line AWD Almost Brand New 6k only,2022,6981.0,Ottawa,ON,Automatic,32997.0
29241431,2021 Hyundai Kona Preferred,2021,80530.0,Calgary,AB,Automatic,27406.0
29602066,2019 Hyundai Kona 2.0L Preferred FWD w/Two-Tone Roof,2019,55150.0,Saskatoon,SK,Automatic,27950.0
29506842,2018 Hyundai Kona Preferred NO ACCIDENTS ONE OWNER CARPLAY,2018,186959.0,Burlington,ON,Automatic,18000.0
29453939,2022 Hyundai Kona WG,2022,17978.0,Mississauga,ON,Automatic,38995.0
29152331,2021 Hyundai Kona SEL AWD,2021,44178.0,Edmonton,AB,Automatic,27947.0
29523182,2021 Hyundai Kona PREFERRED AWD VOLANT SIEGES CHAUFFANTS MAGS,2021,49495.0,Chambly,QC,Automatic,27999.0
29622634,2019 Hyundai Kona ESSENTIAL! HEATED SEATS! KEYLESS ENTRY! CARPLAY!,2019,200911.0,Moncton,NB,Automatic,16112.0
29508020,2021 Hyundai Kona 2.0L PREFERRED AWD SIÈGES ET VOLANT CHAUFFANTS,2021,29000.0,Brossard,QC,Automatic,27495.0
29594286,2021 Hyundai Kona TREND! HEATEDSEATS! KEYLESSENTRY! HEATEDSTEERING!,2021,12291.0,Moncton,NB,Automatic,31442.0
29522537,2021 Hyundai Kona Preferred,2021,97880.0,Halifax,NS,Automatic,33299.0
29508625,2022 Hyundai Kona Essential | AWD | Cloth | Alloys,2022,22223.0,Mississauga,ON,Automatic,30665.0
29610085,2020 Hyundai Kona Preferred,2020,60893.0,Valleyfield,QC,Automatic,24495.0
29600597,2022 Hyundai Kona N-LINE AWD | HTD/COOLED SEATS | HTD WHEEL,2022,34392.0,Calgary,AB,Automatic,34990.0
29622909,2021 Hyundai Kona Preferred TA avec toit bicolore,2021,56487.0,Beauport,QC,Automatic,35995.0
29594289,2023 Hyundai Kona PREFERRED AWD! SUNROOF! LEATHER! NAV! CARPLAY!,2023,1735.0,Moncton,NB,Automatic,32112.0
28873754,2021 Hyundai Kona Preferred 2.0L AWD | HEATED SEATS | PUSH START | CAM |S,2021,72947.0,Guelph,ON,Automatic,28497.0
29356257,2019 Hyundai Kona Ultimate 1.6T AWD ** GPS / CUIR / TOIT,2019,22358.0,Saint-Hyacinthe,QC,Automatic,26988.0
29498038,2022 Hyundai Kona KONA PREFERRED EV,2022,7896.0,Hamilton,ON,Automatic,50900.0
29591185,2018 Hyundai Kona Preferred | AWD | Cam | USB | HtdSeats | Bluetooth,2018,19677.0,Saint John,NB,Automatic,26991.0
28217011,2020 Hyundai Kona Preferred,2020,67484.0,Cayuga,ON,Automatic,24795.0
29583860,2023 Hyundai Kona N Line,2023,0.0,Edmonton,AB,Automatic,40974.0
29532755,2023 Hyundai Kona Preferred,2023,0.0,Calgary,AB,Automatic,31990.0
29291236,2021 Hyundai Kona Ultimate,2021,52940.0,Ajax,ON,Automatic,34751.0
29573904,2022 Hyundai Kona ESSENTIAL/AWD/BACKUPCAM/HEATEDSEATS/,2022,40634.0,Edmonton,AB,Automatic,29999.0
29323649,2018 Hyundai Kona 2.0L Essential TI,2018,95783.0,Beauport,QC,Automatic,20495.0
29553035,2021 Hyundai Kona TREND | AWD | LOW KMS!,2021,20911.0,Edmonton,AB,Automatic,33907.0
29300879,2020 Hyundai Kona Ultimate,2020,40685.0,Saint John,NB,Automatic,29999.0
29606603,2020 Hyundai Kona AWD ESSENTIAL,2020,44424.0,Edmonton,AB,Automatic,27999.0
28883825,2020 Hyundai Kona ULT,2020,71552.0,Calgary,AB,Automatic,27999.0
29051386,"2022 Hyundai Kona Essential AWD - CarPlay+Android, Heated Seats, Rear Camera, Keyless Entry, Bluetooth, New Tires!",2022,17000.0,Guelph,ON,Automatic,30788.0
29533564,2019 Hyundai Kona Essential,2019,90599.0,Calgary,AB,Automatic,23979.0
29564077,2020 Hyundai Kona 2.0L Essential TA,2020,75015.0,Beauport,QC,Automatic,22995.0
29507742,2020 Hyundai Kona Luxury/ Just Arrived!!,2020,55817.0,London,ON,Automatic,27895.0
29466951,2022 Hyundai Kona | 276HP! | Race Track Ready!,2022,3470.0,Grande Prairie,AB,Automatic,40498.0
29518169,"2021 Hyundai Kona 2.0L,Essential,FWD,A/C,BANCS CHAUFF,CAM,BLUET+++",2021,32002.0,Mirabel,QC,Automatic,25485.0
29509596,2020 Hyundai Kona Preferred AWD avec détecteur angle mort,2020,56832.0,Saint-Pascal,QC,Automatic,26989.0
29485485,2018 Hyundai Kona ESSENTIAL AWD A/C SIEGES CHAUFFANTS CAMERA CARPLAY,2018,87654.0,Saint-Laurent,QC,Automatic,21315.0
29420482,2018 Hyundai Kona Essential Awd,2018,105222.0,Dorval,QC,Automatic,20499.0
26089392,2021 Hyundai Kona Ultimate AWD,2021,20455.0,Montreal,QC,Automatic,32995.0
29333259,"2018 Hyundai Kona 1.6T Ultimate $179B/W /w Sunroof, Backup Camera, Navigation. DRIVE HOME TODAY!",2018,151916.0,Calgary,AB,Automatic,24988.0
29320713,"2022 Hyundai Kona N LINE ULTIMATE, GPS, CUIR, TOIT, HEAD UP, VGA",2022,27567.0,Notre-Dame-des-Pins,QC,Automatic,19995.0
29459373,"2020 Hyundai Kona Preferred w/ Apple CarPlay & Android Auto, Heated Steering Wheel",2020,47418.0,Bedford,NS,Automatic,23590.0
28726705,2018 Hyundai Kona 1.6T Trend AWD | HUD | CarPlay | Back Up Cam,2018,150990.0,Scarborough,ON,Automatic,19995.0
29526744,2019 Hyundai Kona Essential AWD I Heated Seats I Reverse Cam,2019,63182.0,Orleans,ON,Automatic,23998.0
29690448,2023 Hyundai Kona NLine,2023,13000.0,-,AB,,33000.0
27981671,2021 Hyundai Kona Preferred | Cam | HtdSeat | USB | Warranty to 2025,2021,66889.0,Antigonish,NS,Automatic,26195.0
29531148,"2020 Hyundai Kona LUXURY; AWD, LEATHER, SUNROOF, APPLE CAR PLAY, ANDROID AUTO, SMART KEY, HEATED SEATS/WHEEL, BLIND SPOT MONITOR",2020,51523.0,Edmonton,AB,Automatic,29497.0
29437061,"2019 Hyundai Kona Preferred - Heated seats, Alloy rims, Cruise, A.C",2019,57356.0,Coldbrook,NS,Automatic,23899.0
29530189,2023 Hyundai Kona Preferred,2023,0.0,Mississauga,ON,Automatic,55295.0
29005626,2023 Hyundai Kona Preferred,2023,6686.0,Richmond,BC,Automatic,32532.0
29263811,2022 Hyundai Kona Base,2022,10030.0,DARTMOUTH,NS,Automatic,39900.0
29552380,2021 Hyundai Kona Ultimate,2021,26066.0,Mississauga,ON,Automatic,32995.0
29509370,2021 Hyundai Kona 2.0L Preferred AWD,2021,58303.0,"RIMOUSKI,",QC,Automatic,26995.0
29532843,2018 Hyundai Kona 1.6T Ultimate,2018,30526.0,Saskatoon,SK,Automatic,31995.0
28864843,2020 Hyundai Kona Essential AWD Cam.Recul Bluetooth S.chauffant,2020,115953.0,Repentigny,QC,Automatic,22990.0
29211351,2018 Hyundai Kona 1.6T Ultimate AWD CUIR TOIT OUVRANT,2018,52616.0,Lévis,QC,Automatic,24444.0
29575573,2023 Hyundai Kona N LINE TWO TONE,2023,0.0,Edmonton,AB,Automatic,35951.0
29584222,"2021 Hyundai Kona Preferred Two Tone, Heated Steering + Seats, CarPlay + Android, Blind Spot Alert & Much More!",2021,46000.0,Guelph,ON,Automatic,36988.0
29466449,2019 Hyundai Kona EV PREFERRED-APPLE CAR PLAY/ BACK UP CAM/ HEATED STEERING WHEEL/ BLUETOOTH,2019,44029.0,Edmonton,AB,Automatic,35777.0
29380962,2023 Hyundai Kona PREFERRED SUN AND LEATHER: AWD/BLUELINK/WIRELESS APPLE CARPLAY/ADAPTIVE CRUISE,2023,0.0,Spruce Grove,AB,Automatic,35748.0
29453116,2022 Hyundai Kona 1.6T N Line AWD** mags android carplay cam de recu,2022,35161.0,Repentigny,QC,Automatic,31986.0
29264963,2022 Hyundai Kona Essential AWD One Owner Accident Free,2022,21004.0,Gatineau,QC,Automatic,29980.0
28458218,2021 Hyundai Kona SEL,2021,67421.0,St. Catharines,ON,Automatic,30495.0
29573190,2021 Hyundai Kona Preferred EV A/C Cam,2021,41665.0,Gatineau,QC,Automatic,35995.0
29575548,2023 Hyundai Kona N LINE,2023,0.0,Edmonton,AB,Automatic,35501.0
29565154,2021 Hyundai Kona Luxury,2021,160398.0,Leduc,AB,Automatic,24898.0
29526708,2018 Hyundai Kona Ultimate AWD I Heated Seats I Alloy Wheels,2018,84777.0,Orleans,ON,Automatic,24495.0
29441226,2018 Hyundai Kona 2.0L ESSENTIAL AWD SIÈGES CHAUFFANTS APPLE CARPLAY,2018,36007.0,Brossard,QC,Automatic,21995.0
29287252,2020 Hyundai Kona AWD 2.0L Preferred,2020,14080.0,Montmagny,QC,Automatic,26995.0
29496757,2018 Hyundai Kona GREAT KM'S SE-EDITION 5 PASSENGER 2.0L - DOHC.. DRIVE-MODE-PACKAGE.. HEATED SEATS.. BACK-UP CAMERA.. BLUETOOTH SYSTEM.. KEYLESS,2018,87000.0,Bradford,ON,Automatic,24995.0
29254754,2020 Hyundai Kona Luxury,2020,61342.0,Calgary,AB,Automatic,30975.0
29377753,2021 Hyundai Kona 2.0L Essential,2021,46502.0,Levis,QC,Automatic,27495.0
29413422,2019 Hyundai Kona 2.0L Essential FWD** mags android carplay,2019,42046.0,Repentigny,QC,Automatic,21986.0
29565485,2019 Hyundai Kona Ultimate,2019,114024.0,Toronto,ON,Automatic,33992.0
29653333,2021 Hyundai Kona Preferred,2021,18768.0,Ajax,ON,Automatic,38955.0
29116223,2020 Hyundai Kona LUXURY AWD/PANOROOF/LEATHER/BACKUPCAM/HEATEDSEATS,2020,0.0,Edmonton,AB,Automatic,26999.0
29498203,2021 Hyundai Kona Ultimate,2021,44661.0,Kelowna,BC,Automatic,45169.0
29398249,2020 Hyundai Kona 2.0L Luxury AWD Just Arrived,2020,76426.0,Medicine Hat,AB,Automatic,28000.0
28636425,2021 Hyundai Kona ULTIMATE,2021,33438.0,Saint-Eustache,QC,Automatic,38874.0
29310059,2021 Hyundai Kona Preferred,2021,88629.0,Calgary,AB,Automatic,32593.0
29299806,2022 Hyundai Kona Essential,2022,45708.0,Prince George,BC,Automatic,32712.0
29496692,2020 Hyundai Kona PREFERRED| HTD SEATS| ADAPTIVE CRUISE| BLIND SPOT,2020,113268.0,Ottawa,ON,Automatic,30611.0
29290645,2021 Hyundai Kona ESSENTIALAWD/SAFTEYPACK/BACKUPCAMERA/HEATED SEATS/BLUETOOTH/AC,2021,117601.0,Edmonton,AB,Automatic,22677.0
29244272,2018 Hyundai Kona SE AWD - AUTOMATIC BACKUP CAMERA,2018,151647.0,Strathmore,AB,Automatic,20995.0
29135505,"2022 Hyundai Kona 2.0L AWD, ACCIDENTÉ ARRIERE, VGA CANADIEN",2022,56420.0,Notre-Dame-des-Pins,QC,Automatic,14995.0
29343772,2023 Hyundai Kona N Line,2023,7198.0,Calgary,AB,Automatic,40995.0
29507953,2022 Hyundai Kona 2.0L Essential AWD,2022,14247.0,Toronto,ON,Automatic,29595.0
29390528,2023 Hyundai Kona Preferred Sun N Leather,2023,0.0,Edmonton,AB,Automatic,35974.0
29498424,2019 Hyundai Kona Essential | Heated Front Seats,2019,49781.0,Grande Prairie,AB,Automatic,22887.0
29513032,2023 Hyundai Kona 1.6T N Line AWD,2023,1000.0,Dartmouth,NS,Automatic,42999.0
29528896,2023 Hyundai Kona N,2023,0.0,Saint John,NB,Automatic,40499.0
29241449,2021 Hyundai Kona Preferred,2021,71135.0,Calgary,AB,Automatic,27153.0
29319550,"2021 Hyundai Kona 2.0L,Essential,FWD,CAM,BANCS CHAUFF,BLUET,CRUISE",2021,32236.0,Mirabel,QC,Automatic,24885.0
29465909,2018 Hyundai Kona ULTIMATE/AWD - 1.6T - CUIR/TOIT/GPS - BAS PRIX,2018,76411.0,Drummondville,QC,Automatic,23300.0
29332483,2022 Hyundai Kona Preferred | Heated Seats | Alloys | AWD,2022,67600.0,Mississauga,ON,Automatic,28985.0
29431042,2022 Hyundai Kona KONA EV ULTIMATE,2022,50577.0,Hamilton,ON,Automatic,47900.0
29155230,2022 Hyundai Kona N Line,2022,23472.0,Selkirk,MB,Automatic,39980.0
29341500,2021 Hyundai Kona SEL,2021,48212.0,Saskatoon,SK,Automatic,32035.0
29583642,2021 Hyundai Kona Ultimate 1.6T à Traction INTÉGRALE,2021,49223.0,Val David,QC,Automatic,31990.0
29424290,2021 Hyundai Kona Ultimate * CUIR * TOIT OUVRANT * 100% ELECTRIQUE,2021,45153.0,Saint-Bruno,QC,Automatic,38944.0
29498244,2019 Hyundai Kona SE,2019,61104.0,Edmonton,AB,Automatic,26500.0
29533777,2021 Hyundai Kona SE,2021,20033.0,Calgary,AB,Automatic,32756.0
27904213,2021 Hyundai Kona Preferred TA,2021,64000.0,Beauport,QC,Automatic,35995.0
29256322,2020 Hyundai Kona Preferred,2020,38523.0,Ajax,ON,Automatic,27888.0
29399492,2023 Hyundai Kona Preferred,2023,0.0,Guelph,ON,Automatic,47599.0
29202623,2019 Hyundai Kona PREFERRED AWD,2019,156900.0,Anjou,QC,Automatic,18453.0
29368465,2020 Hyundai Kona Luxury,2020,65133.0,Edmonton,AB,Automatic,29955.0
29583460,2019 Hyundai Kona Prefered AWD Auto AC Cam,2019,99509.0,Gatineau,QC,Automatic,21495.0
29202034,2021 Hyundai Kona Preferred,2021,88705.0,Brantford,ON,Automatic,26890.0
29466170,2022 Hyundai Kona Essential AWD CARPLAY CAMERA BANC CHAUFF AC,2022,19050.0,Joliette,QC,Automatic,27785.0
29264141,"2023 Hyundai Kona N LINE, CLEAN CARFAX, SUNROOF, ADAPTIVE CRUISE!",2023,26000.0,Aylmer,ON,Automatic,35995.0
29071922,2022 Hyundai Kona 2.0L Preferred,2022,75983.0,Greenwood,NS,Automatic,26888.0
28763549,2019 Hyundai Kona TREND 1.6T AWD,2019,94606.0,Saint-Eustache,QC,Automatic,22899.0
29181527,2020 Hyundai Kona Preferred 2.0 AWD | HEATED SEATS | BSM | CARPLAY |S,2020,78250.0,Guelph,ON,Automatic,27497.0
29357523,2021 Hyundai Kona Urban Edition,2021,16082.0,Fredericton,NB,Automatic,32887.0
29323327,2021 Hyundai Kona Limited,2021,18503.0,Edmonton,AB,Automatic,40888.0
29381082,2021 Hyundai Kona Ultimate,2021,33882.0,Kanata,ON,Automatic,41888.0
28448264,2020 Hyundai Kona Luxury AWD ** TOIT OUVRANT / CUIR,2020,89138.0,Saint-Hyacinthe,QC,Automatic,22988.0
29202481,2021 Hyundai Kona Preferred 2.0L AWD | HTD SEATS&WHEEL | BSM |S,2021,77151.0,Guelph,ON,Automatic,28497.0
28297428,2022 Hyundai Kona Preferred,2022,24638.0,Prince George,BC,Automatic,45627.0
29520371,2021 Hyundai Kona 2.0L Essential,2021,19394.0,North Bay,ON,Automatic,30998.0
