vip,title,year,kms,city,province,transmission,price
29627402,2007 Chevrolet Colorado Z85 LS,2007,201585.0,Winnipeg,MB,Manual,8100.0
29631547,2018 Chevrolet Colorado 4WD LT,2018,80437.0,Brampton,ON,Automatic,38310.0
24558901,2017 Chevrolet Colorado WT,2017,129391.0,Sarnia,ON,Automatic,29887.0
24675724,2016 Chevrolet Colorado LT,2016,93958.0,Melfort,SK,Automatic,29900.0
25409114,"2022 Chevrolet Colorado 4WD ZR2, ALU-CAB, V6, CANOPY CAMPER, GOOSEGEAR !!!",2022,10.0,Victoriaville,QC,Automatic,69995.0
29631501,2022 Chevrolet Colorado WT 3.6L RWD,2022,1938.0,Edmonton,AB,Automatic,39680.0
24991708,2016 Chevrolet Colorado Z71 Midnight | 3.6L Ext | New Tires | Tow Pkg |,2016,117496.0,St Catharines,ON,Automatic,30995.0
29509747,2019 Chevrolet Colorado 4WD LT,2019,77186.0,Kelowna,BC,Automatic,38697.0
29332587,2017 Chevrolet Colorado 4WD Z71,2017,25461.0,Hamilton,ON,Automatic,44998.0
29639636,"2019 Chevrolet Colorado Camion de travail cabine multiplace 2RM 128,3 po",2019,34160.0,Saint-Eustache,QC,Automatic,29995.0
23879569,2021 Chevrolet Colorado 4WD Work Truck,2021,18765.0,Saint John,NB,Automatic,39995.0
29644532,2023 Chevrolet Colorado Trail Boss,2023,0.0,Oshawa,ON,Automatic,56816.0
29630449,2023 Chevrolet Colorado Z71,2023,0.0,Strathmore,AB,Automatic,56802.0
29630601,2023 Chevrolet Colorado Z71,2023,0.0,Ottawa,ON,Automatic,57301.0
28537134,2017 Chevrolet Colorado 4WD LT | AS TRADED,2017,200258.0,Spruce Grove,AB,Automatic,25143.0
29384024,2015 Chevrolet Colorado Crew Cab Long Box V6-4WD Hot Wheels @ MJCANADATRUCKSCENTRE.CA,2015,171168.0,Mississauga,ON,Automatic,21998.0
29015644,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Windsor,ON,Automatic,51743.0
28876134,2023 Chevrolet Colorado 4WD LT,2023,0.0,Shawinigan,QC,Automatic,49113.0
29432924,2023 Chevrolet Colorado 4WD Z71 | SOLD,2023,0.0,Shellbrook,SK,Automatic,61043.0
29642362,2023 Chevrolet Colorado LT,2023,0.0,Grand Falls,NB,Automatic,51403.0
29633791,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Winnipeg,MB,Automatic,52513.0
29633793,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Winnipeg,MB,Automatic,53008.0
29399964,2018 Chevrolet Colorado ZR2 2.8L Diesel,2018,159399.0,Sherwood Park,AB,Automatic,41680.0
29688316,2012 Chevrolet Colorado LT,2012,171863.0,Winsloe,PE,Automatic,9495.0
29520682,2022 Chevrolet Colorado ZR2,2022,0.0,Kapuskasing,ON,Automatic,50943.0
29681110,"2020 Chevrolet Colorado ZR2 w/ Dusk Package, leather & navigation.",2020,78751.0,Ingersoll,ON,Automatic,42999.0
29689590,2023 Chevrolet Colorado WT,2023,0.0,Dartmouth,NS,Automatic,46268.0
29087058,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Port Hope,ON,Automatic,51868.0
29613274,2015 Chevrolet Colorado 4WD WT Crew Cab Short Box 4-Wheel Drive WT,2015,169075.0,Ottawa,ON,,23995.0
29648778,2006 Chevrolet Colorado,2006,225300.0,-,QC,Automatic,2900.0
29592785,2017 Chevrolet Colorado WT,2017,137169.0,Calgary,AB,Automatic,16990.0
29665791,2011 Chevrolet Colorado LT AUTOMATIQUE AIR CLIMATISE,2011,164215.0,Acton Vale,QC,Automatic,6950.0
29670545,2011 Chevrolet Colorado,2011,156.0,Kern Park,MB,Automatic,6000.0
29399367,2019 Chevrolet Colorado WT,2019,160318.0,Middleton,NS,Manual,21999.0
29346229,2009 Chevrolet Colorado LT,2009,167118.0,Toronto,ON,Automatic,14999.0
29575199,2016 Chevrolet Colorado LT *Leather* *Bose* *Nav*,2016,118681.0,Fort McMurray,AB,Automatic,30999.0
29343316,2005 Chevrolet Colorado Fleet Z85 | LOWERED | ALPINE STEREO | NOVELTY HORN,2005,183546.0,Esterhazy,SK,,15999.0
28875014,2023 Chevrolet Colorado INCOMING RESERVE NOW,2023,0.0,Calgary,AB,Automatic,56943.0
29581910,"2018 Chevrolet Colorado 4X4, CREW CAB, FREINS DE REMORQUE, BLUETOOTH",2018,115696.0,Shawinigan,QC,Automatic,30990.0
29675197,2022 Chevrolet Colorado ZR2 3.6L,2022,13196.0,Sherwood Park,AB,Automatic,59680.0
29511507,2017 Chevrolet Colorado 4WD Crew Cab 128.3 Z71,2017,104119.0,London,ON,Automatic,27995.0
29275122,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Sydney,NS,Automatic,49458.0
29665767,"2022 Chevrolet Colorado LT | Cruise Control, Rear View Camera.",2022,29173.0,Prince Albert,SK,Automatic,44997.0
29431788,2023 Chevrolet Colorado Trail Boss,2023,0.0,Oshawa,ON,Automatic,49201.0
26023695,2018 Chevrolet Colorado LT,2018,94357.0,Saint John's,NB,,38995.0
29659907,"2019 Chevrolet Colorado 4WD LT w/RST Package, Bison Grille, 20 Black Alloy Wheels, & More!",2019,54000.0,Guelph,ON,Automatic,39988.0
29622017,2023 Chevrolet Colorado Z71,2023,0.0,Richmond Hill,ON,Automatic,55248.0
29594249,2023 Chevrolet Colorado 2WD Work Truck,2023,0.0,Port Hope,ON,Automatic,36148.0
29452596,"2017 Chevrolet Colorado LT - 4WD, Alloy rims, Bed liner, Crew cab, A.C",2017,44185.0,Kentville,NS,Automatic,35997.0
29506284,2017 Chevrolet Colorado 4WD Z71,2017,39000.0,Etobicoke,ON,,34995.0
29672866,2022 Chevrolet Colorado WT,2022,17475.0,Sussex,NB,Automatic,33995.0
29523742,"2020 Chevrolet Colorado MAG17,3.6L,CREWCAB,Z71 OFFROAD,BTE 6',VGA QC",2020,64417.0,Notre-Dame-des-Pins,QC,Automatic,17995.0
29585213,2021 Chevrolet Colorado ZR2,2021,38705.0,Markham,ON,Automatic,49888.0
29618693,2018 Chevrolet Colorado 4X4 WORK TRUCK CREW CAB BAS KM,2018,85061.0,Lachine,QC,Automatic,31995.0
29652318,2023 Chevrolet Colorado Z71,2023,0.0,Selkirk,MB,Automatic,50607.0
29652306,2023 Chevrolet Colorado TRAIL BOSS,2023,0.0,La Sarre,QC,Automatic,53196.0
29653127,2015 Chevrolet Colorado 2WD Z71,2015,164620.0,Embrun,ON,Automatic,21650.0
29393702,2023 Chevrolet Colorado LT,2023,0.0,Calgary,AB,Automatic,58727.0
29621733,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Duncan,BC,Automatic,52112.0
29647945,2021 Chevrolet Colorado Z71 4x4 w/Remote Start & Tonneau Cover,2021,11047.0,Medicine Hat,AB,Automatic,47699.0
29651731,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Surrrey,BC,Automatic,60738.0
29593587,2023 Chevrolet Colorado Z71,2023,0.0,St. Catharines,ON,Automatic,58578.0
29620846,2016 Chevrolet Colorado 4WD LT Remote Start | Bluetooth,2016,73771.0,Winnipeg,MB,Automatic,31328.0
29613156,2019 Chevrolet Colorado 4WD ZR2,2019,67798.0,Burlington,ON,Automatic,46997.0
29456610,2022 Chevrolet Colorado ZR2 CREW CAB V6 3.6L 4X4 CUIR NAVI MAGS 17,2022,21939.0,Sainte-Marie,QC,Automatic,54999.0
29539837,2019 Chevrolet Colorado WT - Apple CarPlay - Android Auto,2019,114337.0,Toronto,ON,Automatic,31741.0
29573836,2019 Chevrolet Colorado 4WD LT - Rear View Cam / Apple CarPlay / Android Auto / No Extra Fees,2019,86430.0,Surrrey,BC,,37895.0
29649772,2018 Chevrolet Colorado Z71,2018,234539.0,Kitchener,ON,Automatic,26999.0
29621428,2018 Chevrolet Colorado 4WD Z71,2018,162606.0,Dartmouth,NS,Automatic,29999.0
29574966,2023 Chevrolet Colorado Z71,2023,0.0,Brampton,ON,Automatic,61182.0
29492346,2018 Chevrolet Colorado Crew Cab 4WD 3.6 L V6 * Apple Car Play * Android Auto * Power Driver Seat * Keyless Entry * Climate Control * Trailer Receiver W,2018,116733.0,Cambridge,ON,Automatic,33995.0
29138967,2010 Chevrolet Colorado LT Extended Cab 4X4 * Tonneau Cover * Trailer Receiver * 4 Passenger * 2WD/4WD High/4WD Low * Power Locks * Power Windows * Aut,2010,225640.0,Cambridge,ON,Automatic,11495.0
29584393,2022 Chevrolet Colorado 4WD Z71,2022,27944.0,Steinbach,MB,Automatic,46995.0
29431882,2018 Chevrolet Colorado 4WD ZR2 | DURAMAX 2.8 | TOW PKG | LEATHER | KEYLESS ENTRY | CARPLAY | BACKUP CAM | BLUETOOTH,2018,101338.0,Sherwood Park,AB,Automatic,41907.0
29606693,2018 Chevrolet Colorado 4WD Work Truck,2018,66103.0,Surrey,BC,Automatic,33999.0
29433635,2023 Chevrolet Colorado Trail Boss,2023,0.0,Brampton,ON,Automatic,54292.0
29593433,2018 Chevrolet Colorado 4WD Z71,2018,48525.0,Duncan,BC,Automatic,47587.0
29577042,2008 Chevrolet Colorado LT EXTENDED CAB 4X4,2008,1.0,Winnipeg,MB,Manual,15986.0
29523294,2018 Chevrolet Colorado LT,2018,137871.0,Greenwood,NS,Automatic,31998.0
29519489,2023 Chevrolet Colorado TRAIL BOSS,2023,0.0,St. Catharines,ON,Automatic,57864.0
29266081,2023 Chevrolet Colorado Trail Boss Crew 4x4 Evotex Seats Nav Capable 20inch Black Rims,2023,0.0,Edmonton,AB,Automatic,53213.0
29322858,2018 Chevrolet Colorado 2WD LT,2018,64846.0,Cayuga,ON,Automatic,34495.0
29455593,2023 Chevrolet Colorado 4WD Work Truck,2023,0.0,Port Hope,ON,Automatic,44323.0
29602342,"2020 Chevrolet Colorado 4WD Crew Cab 128 ZR2, 3.6L V6, DSSV Suspension",2020,76774.0,Milton,ON,Automatic,43999.0
29584385,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Steinbach,MB,Automatic,55202.0
29571681,2022 Chevrolet Colorado 4WD LT Redline Edition Local Trade!,2022,58921.0,Saskatoon,SK,Automatic,50945.0
29557720,2022 Chevrolet Colorado Z71,2022,27694.0,Oshawa,ON,Automatic,48256.0
29552867,2020 Chevrolet Colorado WT,2020,88689.0,Mississauga,ON,Automatic,28999.0
29084744,2008 Chevrolet Colorado LS/ 2WD Ext Cab / 1 Owner/ Low Km 160K,2008,160101.0,CALGARY,AB,Automatic,12900.0
29474786,2023 Chevrolet Colorado LT,2023,0.0,Oshawa,ON,Automatic,55296.0
29539967,2017 Chevrolet Colorado 4WD Z71 | Clean CarFAX | One Owner | Heated Seats | Apple Carplay | Back-Up Camera,2017,136107.0,Grande Prairie,AB,Automatic,33998.0
29466348,2018 Chevrolet Colorado WT Leather seats Back Camera Matching cap & Ladder,2018,106600.0,Mississauga,ON,Automatic,24900.0
29585176,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Okotoks,AB,Automatic,57833.0
29358546,2016 Chevrolet Colorado 2WD WT Extended Cab Long Box 2-Wheel Drive WT,2016,137879.0,Ottawa,ON,Manual,20995.0
29414997,2022 Chevrolet Colorado 4WD ZR2,2022,21343.0,Sherwood Park,AB,Automatic,58988.0
29592661,2020 Chevrolet Colorado LT 4WD EXT CAB LANE ASSIST/B.CAM/COLLISION ALERT,2020,24950.0,Calgary,AB,Automatic,36995.0
29463676,2023 Chevrolet Colorado 4WD Trail Boss- Safety Package - $352 B/W,2023,0.0,Kingston,ON,Automatic,52192.0
29579396,2023 Chevrolet Colorado TRAIL BOSS,2023,0.0,Dartmouth,NS,Automatic,52438.0
29497846,2019 Chevrolet Colorado 4WD Z71 Crew Cab * NAVIGATION * HEATED STEERING WHEEL * 3.6L V6 *,2019,131669.0,Edmonton,AB,Automatic,37847.0
29407854,2018 Chevrolet Colorado 4WD LT,2018,36592.0,Peace River,AB,Automatic,33777.0
29299837,2022 Chevrolet Colorado 4WD ZR2 | 2.8L Diesel | Full Locking Diffs | Heated Wheel | DSSC Damping System | Skid Plates,2022,35274.0,Maple Ridge,BC,Automatic,67685.0
29523290,2019 Chevrolet Colorado 4WD ZR2 | Apple Carplay | Heated Seats | Wireless Phone Charging |,2019,106000.0,North Battleford,SK,Automatic,46795.0
29573677,2019 Chevrolet Colorado LT 3.6L 4WD Htd Seats Navi SXM Bluetooth,2019,36946.0,Edmonton,AB,,43500.0
29430484,2022 Chevrolet Colorado WT,2022,13584.0,Belleville,ON,Automatic,46495.0
29562416,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Winnipeg,MB,Automatic,59093.0
29454374,2019 Chevrolet Colorado Work Truck Ext. Cab 2WD,2019,154543.0,Woodbridge,ON,Automatic,22888.0
29564461,2020 Chevrolet Colorado ZR2 Dusk Edition *Leather* *Heated Seats*,2020,41457.0,Fort McMurray,AB,Automatic,47999.0
29322538,2021 Chevrolet Colorado Colorado 4WD Z71 - Leather / Rear View Cam / Apple CarPlay / Android Auto / No Extra Fees,2021,72270.0,Surrrey,BC,,53989.0
29523271,2022 Chevrolet Colorado ZR2 3.6L,2022,7851.0,Edmonton,AB,Automatic,59680.0
29336491,2016 Chevrolet Colorado WT,2016,205816.0,Leduc,AB,Automatic,22900.0
29657704,2021 Chevrolet Colorado CREW CAB 3.6 V6 4X4 MAG NOIR GRP REMOURQUAGE,2021,44443.0,Pointe-Aux-Trembles,QC,Automatic,38994.0
29413040,2023 Chevrolet Colorado 4WD Trail Boss- $378 B/W,2023,0.0,Kingston,ON,Automatic,56042.0
29300104,2012 Chevrolet Colorado LT,2012,74680.0,St. Catharines,ON,Automatic,16960.0
29488900,2020 Chevrolet Colorado WT,2020,141099.0,Greenwood,NS,Automatic,24998.0
29338969,2016 Chevrolet Colorado Canopy,2016,109000.0,Surrey,BC,Automatic,23900.0
29509536,2018 Chevrolet Colorado ZR2 3.6L,2018,146504.0,Edmonton,AB,Automatic,39980.0
29545522,2023 Chevrolet Colorado TRAIL BOSS,2023,0.0,St. Catharines,ON,Automatic,52744.0
29572249,2021 Chevrolet Colorado ZR2,2021,51301.0,Vernon,BC,Automatic,57800.0
29474591,2021 Chevrolet Colorado 4WD Work Truck w/ Tonneau Cover,2021,41120.0,Duncan,BC,Automatic,47587.0
29212500,2018 Chevrolet Colorado 4WD Z71,2018,49474.0,Moose Jaw,SK,Automatic,42997.0
29358363,2015 Chevrolet Colorado 4X4 CREWCAB- SHRTBOX- EXCELLENT SHAPE- OILSPRAYED,2015,85700.0,Welland,ON,Automatic,29999.0
29563451,2021 Chevrolet Colorado WT *Spray-in Liner/3.6L V6/Back-up Camera*,2021,46980.0,Selkirk,MB,Automatic,39991.0
29372291,2021 Chevrolet Colorado LT,2021,50188.0,Ottawa,ON,Automatic,39988.0
29529773,"2019 Chevrolet Colorado ZR2 , 4X4, V6, CREW CAB, CUIR, SIEGES CHAUFFANTS",2019,57235.0,Shawinigan,QC,Automatic,43995.0
29475626,2021 Chevrolet Colorado WT,2021,32990.0,Barrhead,AB,Automatic,43966.0
29185298,2022 Chevrolet Colorado WT,2022,15986.0,winnipeg,MB,Automatic,36800.0
29584106,2022 Chevrolet Colorado 4WD ZR2,2022,36529.0,Peace River,AB,,54777.0
28874882,2023 Chevrolet Colorado Z71,2023,0.0,Sherwood Park,AB,Automatic,60113.0
29268199,2018 Chevrolet Colorado 4WD ZR2,2018,147886.0,North Bay,ON,Automatic,31999.0
29355865,"2019 Chevrolet Colorado WT Cabine multiplace 4RM, caméra de recul, wifi",2019,58034.0,Magog,QC,Automatic,33995.0
29499946,2022 Chevrolet Colorado ZR2,2022,5226.0,Cranbrook,BC,Automatic,57925.0
29465847,2022 Chevrolet Colorado ZR2 AEV Bison 2.8L Duramax,2022,46922.0,Sherwood Park,AB,Automatic,64680.0
29417485,2011 Chevrolet Colorado 4x4,2011,144000.0,Surrey,BC,Automatic,16900.0
29473614,2019 Chevrolet Colorado 4WD Z71|TRAILER TOW|NAVIGATION,2019,24433.0,Milton,ON,Automatic,42995.0
29573641,2022 Chevrolet Colorado WT Crew Cab 4WD,2022,6720.0,Kelowna,BC,Automatic,44900.0
29348114,2023 Chevrolet Colorado 2WD Work Truck,2023,0.0,Thornhill,ON,Automatic,37063.0
29168977,2019 Chevrolet Colorado 4WD ZR2 | Bison Edition | Leather | Remote Start,2019,51635.0,Winnipeg,MB,Automatic,53000.0
29334168,"2018 Chevrolet Colorado 4WD LT Ext'd Cab V6 4WD, Rear Camera, Bluetooth, Alloy Wheels and more!",2018,75000.0,Guelph,ON,Automatic,31888.0
29446742,2023 Chevrolet Colorado 4WD LT,2023,0.0,Vermilion,AB,Automatic,56068.0
29589631,2023 Chevrolet Colorado WT,2023,0.0,Dartmouth,NS,Automatic,41118.0
29520139,2023 Chevrolet Colorado Trail Boss,2023,0.0,Calgary,AB,Automatic,50622.0
29498193,2022 Chevrolet Colorado ZR2,2022,14440.0,Lower Sackville,NS,Automatic,53995.0
29464635,2020 Chevrolet Colorado LT,2020,28768.0,Calgary,AB,Automatic,28900.0
29378098,2023 Chevrolet Colorado 4WD Trail Boss| IN TRANSIT,2023,0.0,Prince Albert,SK,Automatic,50627.0
28606471,2018 Chevrolet Colorado LT RM,2018,201108.0,Saint-Sulpice,QC,Automatic,19995.0
29366300,2019 Chevrolet Colorado ZR2,2019,102086.0,Strathmore,AB,Automatic,47499.0
29202226,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Thornhill,ON,Automatic,49713.0
29475959,2023 Chevrolet Colorado 4WD Work Truck,2023,0.0,Calgary,AB,Automatic,49758.0
29524175,2023 Chevrolet Colorado 4WD Z71 Factory Order- Arriving Soon,2023,0.0,Winnipeg,MB,Automatic,59223.0
28827796,2019 Chevrolet Colorado Z71,2019,83147.0,Ottawa,ON,Automatic,36950.0
29407672,2019 Chevrolet Colorado ZR2 Crew Cab 4WD,2019,68190.0,Kelowna,BC,Automatic,46800.0
29245394,2023 Chevrolet Colorado TRAIL BOSS,2023,0.0,Hebbville,NS,Automatic,48628.0
29561850,2021 Chevrolet Colorado LT,2021,59923.0,Ajax,ON,Automatic,43770.0
28843091,2020 Chevrolet Colorado CREW CAB-1 OWNER-NO ACCIDENTS-CAMERA!,2020,180000.0,Toronto,ON,Automatic,23888.0
29243341,2023 Chevrolet Colorado 4WD TRAIL BOSS,2023,0.0,Grand Falls,NB,Automatic,52503.0
29499944,2015 Chevrolet Colorado LT,2015,105065.0,Brockville,ON,Automatic,29995.0
29457408,2020 Chevrolet Colorado LT Crew Cab 4WD,2020,66766.0,Portage la Prairie,MB,Automatic,42000.0
29445056,2023 Chevrolet Colorado LT,2023,0.0,Brampton,ON,Automatic,52967.0
29217253,2021 Chevrolet Colorado WT 4x4 Crew Cab,2021,28468.0,Guelph,ON,Automatic,45777.0
29585786,2017 Chevrolet Colorado 4WD Z71 4x4 | Backup Cam | Rmt Start | Bluetooth,2017,3324.0,Winnipeg,MB,Automatic,43000.0
29446391,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Winnipeg,MB,Automatic,52893.0
29620743,2015 Chevrolet Colorado LT | Bluetooth | RearView Camera,2015,133918.0,Ottawa,ON,Automatic,21995.0
29340366,2007 Chevrolet Colorado,2007,198000.0,-,ON,,2000.0
29433679,2022 Chevrolet Colorado Z71,2022,8857.0,Port Hope,ON,Automatic,48990.0
29302154,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Shawinigan,QC,Automatic,48343.0
29359682,2020 Chevrolet Colorado LT RST cabine multiplace 4RM 141 po,2020,45601.0,NOTRE-DAME-DES PRAIRIES,QC,Automatic,43990.0
26320263,2016 Chevrolet Colorado WT 4RM,2016,185408.0,Saint-Mathieu-de-Beloeil,QC,Automatic,23995.0
27554841,2018 Chevrolet Colorado 4x4|Crew Cab|Truck Cap|One Owner|Clean Carfax,2018,80688.0,North York,ON,Automatic,32995.0
28971588,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Woodbridge,ON,Automatic,56580.0
29553777,2023 Chevrolet Colorado Z71,2023,0.0,Selkirk,MB,Automatic,58255.0
29182227,2023 Chevrolet Colorado Z71 Crew 4x4 Sunroof Nav Capable Heated & Vented Leather,2023,0.0,Edmonton,AB,Automatic,58578.0
29310448,2023 Chevrolet Colorado 4WD LT,2023,0.0,Sainte-Julie,QC,Automatic,49823.0
29441033,2021 Chevrolet Colorado WORK READY LT-MODEL 5 PASSENGER 3.6L - V6.. 4X4.. CREW-CAB.. SHORTY.. TOW SUPPORT.. BACK-UP CAMERA.. BLUETOOTH SYSTEM.. KEYLESS,2021,97000.0,Bradford,ON,Automatic,37995.0
29391541,2023 Chevrolet Colorado * TRAIL BOSS Crew Cab * ADAPTIVE CRUISE * REAR CROSS TRAFFIC *,2023,0.0,Portage la Prairie,MB,Automatic,55093.0
28357422,2020 Chevrolet Colorado LT RM,2020,234847.0,Saint-Sulpice,QC,Automatic,22995.0
28939284,2022 Chevrolet Colorado ZR2,2022,27290.0,Cornwall,ON,Automatic,53959.0
29059373,2023 Chevrolet Colorado 4WD Trail Boss- Safety Package - $376 B/W,2023,0.0,Kingston,ON,Automatic,55832.0
29062461,2019 Chevrolet Colorado 4WD ZR2 Heated Leather Seats,2019,72606.0,Kelowna,BC,Automatic,47160.0
28917546,2023 Chevrolet Colorado Z71,2023,0.0,St. Catharines,ON,Automatic,59038.0
29527345,2022 Chevrolet Colorado WT,2022,0.0,Edmonton,AB,Automatic,37688.0
29438211,2012 Chevrolet Colorado 1LT,2012,334806.0,Edmonton,AB,Automatic,5999.0
29321949,2020 Chevrolet Colorado 4WD LT,2020,59266.0,Windsor,ON,Automatic,42987.0
29529948,2022 Chevrolet Colorado 4WD Z71 Accident Free Smoke Free!,2022,25639.0,Saskatoon,SK,Automatic,49945.0
29669772,2008 Chevrolet Colorado,2008,148000.0,-,ON,,3000.0
29137761,2021 Chevrolet Colorado Crew Cab V6 4x4 MAGS+BLUETOOTH+CAM.RECUL,2021,60905.0,Boisbriand,QC,Automatic,37863.0
29192510,2023 Chevrolet Colorado 4WD Trail Boss| IN TRANSIT,2023,0.0,Prince Albert,SK,Automatic,52292.0
29649672,2020 Chevrolet Colorado LT,2020,44947.0,Oshawa,ON,Automatic,42990.0
28705575,2016 Chevrolet Colorado Z71,2016,81826.0,Hamilton,ON,Automatic,35595.0
29533322,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Shawinigan,QC,Automatic,59038.0
27618499,2018 Chevrolet Colorado ZR2,2018,88996.0,Caledonia,ON,Automatic,45997.0
28938201,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Woodbridge,ON,Automatic,58895.0
29255825,"2019 Chevrolet Colorado LTZ Z71, 4X4, LEATHER",2019,91800.0,Yellowknife,NT,,35900.0
29495142,2017 Chevrolet Colorado Work Truck,2017,199174.0,Calgary,AB,Automatic,18999.0
29586234,2023 Chevrolet Colorado Z71,2023,0.0,Dartmouth,NS,Automatic,54608.0
29583441,"2019 Chevrolet Colorado ZR2 V6; LEATHER, 4X4, CAR STARTER, HEATED SEATS/WHEEL, LED LIGHTBAR, BOSE, BACKUP CAMERA, BED LINER",2019,56185.0,Edmonton,AB,Automatic,38997.0
29623304,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Windsor,ON,Automatic,54543.0
29425673,2019 Chevrolet Colorado 4WD Z71,2019,24458.0,Dartmouth,NS,,39977.0
29583264,2023 Chevrolet Colorado Trail Boss,2023,0.0,Calgary,AB,Automatic,57912.0
29242438,2023 Chevrolet Colorado TRAIL BOSS,2023,0.0,Lac-Mégantic,QC,Automatic,48913.0
28970363,2023 Chevrolet Colorado Z71,2023,0.0,Dollard-Des Ormeaux,QC,Automatic,54846.0
29104767,2023 Chevrolet Colorado Trail Boss,2023,0.0,Oshawa,ON,Automatic,53816.0
29539571,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Port Hope,ON,Automatic,54243.0
29595891,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Winnipeg,MB,Automatic,56323.0
29126053,2023 Chevrolet Colorado Z71,2023,0.0,Oshawa,ON,Automatic,55546.0
