vip,title,year,kms,city,province,transmission,price
29217253,2021 Chevrolet Colorado WT 4x4 Crew Cab,2021,28468.0,Guelph,ON,Automatic,45777.0
29423082,2016 Chevrolet Colorado Z71,2016,118948.0,Rawdon,QC,Automatic,31999.0
29431788,2023 Chevrolet Colorado Trail Boss,2023,0.0,Oshawa,ON,Automatic,49201.0
29360378,2023 Chevrolet Colorado Z71,2023,0.0,Hebbville,NS,Automatic,58023.0
29028492,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Charlottetown,PE,Automatic,48727.0
29441553,"2019 Chevrolet Colorado CREW CAB, 4X4, V6, BLUETOOTH, CAMERA DE RECUL, A/C",2019,69076.0,Shawinigan,QC,Automatic,32995.0
29440266,2023 Chevrolet Colorado TRAIL BOSS,2023,0.0,Saint-Léonard,QC,Automatic,55478.0
29442955,2023 Chevrolet Colorado Trail Boss,2023,0.0,Calgary,AB,Automatic,49172.0
29438211,2012 Chevrolet Colorado 1LT,2012,334806.0,Edmonton,AB,Automatic,5999.0
28537134,2017 Chevrolet Colorado 4WD LT | AS TRADED,2017,200258.0,Spruce Grove,AB,Automatic,26143.0
29015725,"2020 Chevrolet Colorado Ext Cab 4x4, Backup Camera",2020,81501.0,Calgary,AB,Automatic,36943.0
28715336,2019 Chevrolet Colorado 4WD Z71 | Apple Carplay | Heated Seats | Wireless Phone Charging |,2019,107269.0,North Battleford,SK,Automatic,41474.0
29422679,2023 Chevrolet Colorado 4WD Work Truck,2023,0.0,Windsor,ON,Automatic,41718.0
29093231,"2018 Chevrolet Colorado 2WD W/T - Bed liner, Leather, Alloy rims, A.C",2018,148837.0,Kentville,NS,Automatic,18498.0
29387074,2016 Chevrolet Colorado WORK READY LT-EDITION 4 PASSENGER 3.6L - V6.. 4X4.. EXTENDED-CAB.. SHORTY.. BACK-UP CAMERA.. AUX/USB INPUT.. TOW SUPPORT..,2016,142000.0,Bradford,ON,Automatic,23995.0
29407240,2017 Chevrolet Colorado 4WD Z71,2017,122182.0,Olds,AB,Automatic,36683.0
29377432,2021 Chevrolet Colorado Z71,2021,71727.0,Saskatoon,SK,Automatic,44977.0
29441033,2021 Chevrolet Colorado WORK READY LT-MODEL 5 PASSENGER 3.6L - V6.. 4X4.. CREW-CAB.. SHORTY.. TOW SUPPORT.. BACK-UP CAMERA.. BLUETOOTH SYSTEM.. KEYLESS,2021,97000.0,Bradford,ON,Automatic,37995.0
29358546,2016 Chevrolet Colorado 2WD WT Extended Cab Long Box 2-Wheel Drive WT,2016,137879.0,Ottawa,ON,Manual,20995.0
29426869,2023 Chevrolet Colorado WT,2023,0.0,Amherst,NS,Automatic,42348.0
29311760,2023 Chevrolet Colorado Trail Boss,2023,0.0,Selkirk,MB,Automatic,51770.0
29329194,2011 Chevrolet Colorado LT 4WD REGULAR CAB-NO ACCIDENTS-1 OWNER-CERTIFIED!,2011,120000.0,Toronto,ON,Automatic,17450.0
29413040,2023 Chevrolet Colorado 4WD Trail Boss- $372 B/W,2023,0.0,Kingston,ON,Automatic,56042.0
29356565,2019 Chevrolet Colorado Z71,2019,72326.0,Penticton,BC,,39995.0
28762642,2009 Chevrolet Colorado LT,2009,171136.0,Toronto,ON,Automatic,14999.0
29413070,2023 Chevrolet Colorado 4WD LT- Safety Package - $339 B/W,2023,0.0,Kingston,ON,Automatic,51117.0
29355865,"2019 Chevrolet Colorado WT Cabine multiplace 4RM, caméra de recul, wifi",2019,58034.0,Magog,QC,Automatic,34595.0
29365751,"2018 Chevrolet Colorado LT, REDLINE, REMOTE START, CLEAN CARFAX, DIESEL!",2018,79000.0,Aylmer,ON,Automatic,32995.0
29202216,"2022 Chevrolet Colorado 4WD Z71/Leather,Heated Wheel/Seats,Remote Start",2022,9115.0,Kipling,SK,Automatic,49990.0
29378098,2023 Chevrolet Colorado 4WD Trail Boss| IN TRANSIT,2023,0.0,Prince Albert,SK,Automatic,50627.0
29300104,2012 Chevrolet Colorado LT,2012,74680.0,St. Catharines,ON,Automatic,16960.0
28784855,2006 Chevrolet Colorado Ext Cab 125.9 WB LS Z85 RUNS AND DRIVES AS-IS,2006,223000.0,St. Catharines,ON,Manual,3000.0
29273442,2019 Chevrolet Colorado CREW CAB,2019,34335.0,Chicoutimi,QC,Automatic,36995.0
29417485,2011 Chevrolet Colorado 4x4,2011,144000.0,Surrey,BC,Automatic,16900.0
29386874,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Calgary,AB,Automatic,61047.0
29332407,2019 Chevrolet Colorado WT,2019,76000.0,Wyoming,ON,Automatic,34995.0
29084744,2008 Chevrolet Colorado LS/ 2WD Ext Cab / 1 Owner/ Low Km 160K,2008,160101.0,CALGARY,AB,Automatic,12900.0
29168977,2019 Chevrolet Colorado 4WD ZR2 | Bison Edition | Leather | Remote Start,2019,51635.0,Winnipeg,MB,Automatic,54000.0
29401498,2020 Chevrolet Colorado Z71 CREWCAB,2020,48100.0,Port Hawkesbury,NS,Automatic,42569.0
29183801,2023 Chevrolet Colorado Z71,2023,0.0,Brampton,ON,Automatic,61642.0
29369612,2023 Chevrolet Colorado TRAIL BOSS,2023,0.0,Montreal,QC,Automatic,53903.0
29391921,2023 Chevrolet Colorado 4WD Work Truck,2023,0.0,Winnipeg,MB,Automatic,41313.0
29358363,2015 Chevrolet Colorado 4X4 CREWCAB- SHRTBOX- EXCELLENT SHAPE- OILSPRAYED,2015,85700.0,Welland,ON,Automatic,29999.0
29359402,2023 Chevrolet Colorado TRAIL BOSS,2023,0.0,Terrebonne,QC,Automatic,48628.0
29038519,2017 Chevrolet Colorado ZR2,2017,70103.0,Penticton,BC,Automatic,42567.0
29231350,2023 Chevrolet Colorado 4WD Z71 https://www.youtube.com/watch?v=dN4P-_kTZ3w,2023,0.0,Fort Saskatchewan,AB,Automatic,60183.0
29312100,2019 Chevrolet Colorado 4WD ZR2,2019,67797.0,Windsor,ON,Automatic,44227.0
29245250,2016 Chevrolet Colorado 4WD Z71,2016,133740.0,Duncan,BC,Automatic,31587.0
29377960,2023 Chevrolet Colorado Trail Boss,2023,0.0,Calgary,AB,Automatic,49617.0
29259405,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Canmore,AB,Automatic,52832.0
29359682,2020 Chevrolet Colorado LT RST cabine multiplace 4RM 141 po,2020,45601.0,NOTRE-DAME-DES PRAIRIES,QC,Automatic,44990.0
29185269,2017 Chevrolet Colorado 4WD LT,2017,77735.0,Watrous,SK,Automatic,39995.0
29275122,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Sydney,NS,Automatic,49458.0
29095459,2018 Chevrolet Colorado 4WD ZR2,2018,69332.0,Kimberley,BC,Automatic,42900.0
29391192,2023 Chevrolet Colorado TRAIL BOSS,2023,0.0,Guelph,ON,Automatic,50900.0
29332587,2017 Chevrolet Colorado 4WD Z71,2017,25461.0,Hamilton,ON,Automatic,44998.0
29401752,2022 Chevrolet Colorado Z71 V6,2022,29872.0,Sherwood Park,AB,Automatic,45680.0
29257765,2023 Chevrolet Colorado 4WD LT,2023,0.0,Winnipeg,MB,Automatic,46893.0
29372291,2021 Chevrolet Colorado LT,2021,50188.0,Ottawa,ON,Automatic,39888.0
29399367,2019 Chevrolet Colorado WT,2019,160318.0,Middleton,NS,Manual,24888.0
29335259,2018 Chevrolet Colorado 4WD Z71 Crew Cab Short Box 4-Wheel Drive Z71,2018,115831.0,Smiths Falls,ON,,35995.0
29366300,2019 Chevrolet Colorado ZR2,2019,102086.0,Strathmore,AB,Automatic,47499.0
29135295,2016 Chevrolet Colorado WT,2016,170148.0,Calgary,AB,Automatic,15900.0
29348114,2023 Chevrolet Colorado 2WD Work Truck,2023,0.0,Thornhill,ON,Automatic,37063.0
29321949,2020 Chevrolet Colorado 4WD LT,2020,59266.0,Windsor,ON,Automatic,45000.0
29260737,2021 Chevrolet Colorado 4WD Z71,2021,66282.0,Edmonton,AB,Automatic,44888.0
29373336,2022 Chevrolet Colorado 4WD LT,2022,39063.0,London,ON,Automatic,42900.0
28989570,2017 Chevrolet Colorado 4WD WT,2017,128000.0,Joliette,QC,Automatic,27477.0
28705507,2012 Chevrolet Colorado 4 CYL! AUTOMATIC! ONE OWNER!,2012,128523.0,Mississauga,ON,Automatic,15499.0
29241294,2023 Chevrolet Colorado 4WD Trail Boss | Apple Carplay | Push Start | Technology Package |,2023,0.0,North Battleford,SK,Automatic,54407.0
29267108,2022 Chevrolet Colorado ZR2 Midnight Edition 3.6L,2022,23325.0,Edmonton,AB,Automatic,58680.0
29407296,2017 Chevrolet Colorado 4WD Z71,2017,251420.0,Weyburn,SK,Automatic,23998.0
29138967,2010 Chevrolet Colorado LT Extended Cab 4X4 * Tonneau Cover * Trailer Receiver * 4 Passenger * 2WD/4WD High/4WD Low * Power Locks * Power Windows * Aut,2010,225640.0,Cambridge,ON,Automatic,11495.0
27554841,2018 Chevrolet Colorado 4x4|Crew Cab|Truck Cap|One Owner|Clean Carfax,2018,80688.0,North York,ON,Automatic,32995.0
29333413,2018 Chevrolet Colorado ZR2 3.6L,2018,146504.0,Edmonton,AB,Automatic,39980.0
29202270,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Calgary,AB,Automatic,57723.0
29005300,2023 Chevrolet Colorado Trail Boss,2023,0.0,Woodstock,NB,Automatic,49623.0
29342420,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Sydney,NS,Automatic,55258.0
29309965,2017 Chevrolet Colorado 4WD LT Crew Cab,2017,83450.0,Regina,SK,Automatic,34880.0
29289539,2021 Chevrolet Colorado 4WD ZR2 | Apple Carplay | Heated Seats | Wireless Phone Charging |,2021,47423.0,North Battleford,SK,Automatic,51090.0
28370001,2020 Chevrolet Colorado ZR2,2020,108343.0,Lethbridge,AB,Automatic,45999.0
29263265,2023 Chevrolet Colorado Z71,2023,0.0,Saint-Léonard,QC,Automatic,57823.0
28917546,2023 Chevrolet Colorado Z71,2023,0.0,St. Catharines,ON,Automatic,59038.0
29224084,2020 Chevrolet Colorado 4WD Work Truck,2020,58126.0,Tracadie-Sheila,NB,Automatic,36495.0
29106172,2016 Chevrolet Colorado WT,2016,97929.0,Quebec City,QC,Automatic,29750.0
29049617,2022 Chevrolet Colorado LT,2022,45670.0,Caledonia,ON,Automatic,48797.0
29252039,"2022 Chevrolet Colorado 4X4| 308HP V6| ONLY 4,500 KMS | TONNEAU | REAR CAM",2022,4531.0,Ottawa,ON,Automatic,42888.0
29338969,2016 Chevrolet Colorado Canopy,2016,109000.0,Surrey,BC,Automatic,23900.0
29242932,2023 Chevrolet Colorado Trail Boss Crew Cab 4WD,2023,0.0,Fort Saskatchewan,AB,Automatic,52683.0
28843091,2020 Chevrolet Colorado CREW CAB-1 OWNER-NO ACCIDENTS-CAMERA!,2020,180000.0,Toronto,ON,Automatic,23888.0
28938201,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Woodbridge,ON,Automatic,58895.0
29299626,2021 Chevrolet Colorado ZR2 2.8L Diesel,2021,65292.0,Kelowna,BC,Automatic,57980.0
29431066,2023 Chevrolet Colorado WT,2023,0.0,London,ON,Automatic,44432.0
29038722,2020 Chevrolet Colorado Lt Rst,2020,48787.0,North Battleford,SK,Automatic,37990.0
29399811,2023 Chevrolet Colorado WT,2023,0.0,St. Catharines,ON,Automatic,46798.0
29115876,2021 Chevrolet Colorado 3.6L 4WD ZR2 | Htd Leather | Spray In Liner | Box Rails | Tow Pkg | Tonneau Cover | Remote Start,2021,39678.0,Regina,SK,Automatic,55798.0
29456610,2022 Chevrolet Colorado ZR2 CREW CAB V6 3.6L 4X4 CUIR NAVI MAGS 17,2022,21939.0,Sainte-Marie,QC,Automatic,54999.0
29079166,2022 Chevrolet Colorado 4WD Z71,2022,18026.0,Winnipeg,MB,Automatic,46500.0
28974467,2019 Chevrolet Colorado LT CREW | V6 | HARD TONNEAU | ONE OWNER!,2019,90069.0,Napanee,ON,Automatic,36995.0
28920092,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Winnipeg,MB,Automatic,53493.0
29107207,2020 Chevrolet Colorado Z71 CREW 4X4 *BAS KM* NAV SIÈGES CHAUF BOSE,2020,42171.0,Saint-Jérôme,QC,Automatic,42495.0
28701328,2012 Chevrolet Colorado 4 CYLINDER-1 OWNER-GAS SAVER-EXTENDED CAB!,2012,150000.0,Toronto,ON,Automatic,14777.0
28687642,2018 Chevrolet Colorado 4WD LT,2018,0.0,Kelowna,BC,Automatic,39980.0
29049341,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Regina,SK,Automatic,57247.0
29242438,2023 Chevrolet Colorado TRAIL BOSS,2023,0.0,Lac-Mégantic,QC,Automatic,48913.0
29421241,2016 Chevrolet Colorado WT 4WD EXT CAB 2.5L B.CAMERA/CANOPY,2016,188916.0,Calgary,AB,Automatic,18995.0
29168002,2017 Chevrolet Colorado 4WD / ALLOY'S / AUTO / V6 / NO ACCIDENTS,2017,99576.0,Cambridge,ON,Automatic,29945.0
29079641,2018 Chevrolet Colorado Work Truck 4X4 CREW CAB AUTOMATIQUE AIR BLUETOOTH CAMERA,2018,88971.0,Saint-Jérôme,QC,Automatic,32621.0
28939284,2022 Chevrolet Colorado ZR2,2022,27290.0,Cornwall,ON,Automatic,54959.0
28723232,2021 Chevrolet Colorado 4WD CREW CAB 128 Z71,2021,28180.0,Chicoutimi,QC,Automatic,44995.0
28783559,2023 Chevrolet Colorado 4WD Trail Boss - ARRIVING SOON - RESERVE TODAY,2023,0.0,Okotoks,AB,Automatic,56153.0
29268199,2018 Chevrolet Colorado 4WD ZR2,2018,147886.0,North Bay,ON,Automatic,31999.0
29443613,2023 Chevrolet Colorado 4WD LT,2023,0.0,Port Hope,ON,Automatic,56673.0
28892237,2021 Chevrolet Colorado 4WD Work Truck,2021,44376.0,Granby,QC,Automatic,35988.0
28901269,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Calgary,AB,Automatic,60217.0
28983063,2019 Chevrolet Colorado Camion de travail 4RM,2019,73300.0,Lévis,QC,Automatic,30995.0
29414997,2022 Chevrolet Colorado 4WD ZR2,2022,21340.0,Sherwood Park,AB,Automatic,58995.0
28704353,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Calgary,AB,Automatic,52832.0
28757064,2022 Chevrolet Colorado ZR2,2022,0.0,Mississauga,ON,Automatic,65618.0
29299837,2022 Chevrolet Colorado 4WD ZR2 | 2.8L Diesel | Full Locking Diffs | Heated Wheel | DSSC Damping System | Skid Plates,2022,35274.0,Maple Ridge,BC,Automatic,67685.0
28789251,2023 Chevrolet Colorado 4WD,2023,0.0,New Richmond,QC,Automatic,48628.0
28808644,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Edmonton,AB,Automatic,59973.0
28595535,2021 Chevrolet Colorado Z71,2021,61653.0,Innisfail,AB,,47403.0
29227147,2018 Chevrolet Colorado Z71 4X4 *GR. REMORQUAGE* SIÈGES CHAUFF CAMÉRA,2018,96129.0,Saint-Jérôme,QC,Automatic,34495.0
28898797,2023 Chevrolet Colorado WT,2023,0.0,Edmundston,NB,Automatic,42908.0
28857664,"2018 Chevrolet Colorado Z71 WITH EXTENDED CAB, RUNNING BOARDS AND LEATHER",2018,126698.0,Brantford,ON,Automatic,32842.0
27075919,2018 Chevrolet Colorado CLEAN CARFAX! REMOTE START!,2018,122000.0,Aylmer,ON,Automatic,37995.0
28759266,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Moose Jaw,SK,Automatic,50308.0
28674967,2023 Chevrolet Colorado 4WD Z71 - ALL NEW - ARRIVING SOON - SOLD,2023,0.0,Okotoks,AB,Automatic,60488.0
28884720,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Winnipeg,MB,Automatic,52998.0
28673579,2023 Chevrolet Colorado Trail Boss,2023,0.0,Woodstock,NB,Automatic,49518.0
28971588,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Woodbridge,ON,Automatic,56580.0
27618499,2018 Chevrolet Colorado ZR2,2018,88996.0,Caledonia,ON,Automatic,45997.0
28954949,2023 Chevrolet Colorado LT,2023,0.0,Lac-Mégantic,QC,Automatic,44303.0
28408975,2018 Chevrolet Colorado Camioncabine multiplace 2RMV6 3.6 LITRES,2018,127419.0,Trois-Rivières,QC,Automatic,22950.0
28919199,2023 Chevrolet Colorado Z71,2023,0.0,High River,AB,Automatic,59079.0
25674993,2018 Chevrolet Colorado LT BOITE ARRIÈRE BLUETOOTH,2018,318000.0,Saint-Eustache,QC,Automatic,9995.0
29357485,2018 Chevrolet Colorado WT,2018,167081.0,Greenwood,NS,Automatic,20888.0
29415107,2023 Chevrolet Colorado 4WD LT,2023,0.0,Port Hope,ON,Automatic,49848.0
29303924,2015 Chevrolet Colorado 4x4 LT Crew,2015,120000.0,Winnipeg,MB,Automatic,32800.0
29340366,2007 Chevrolet Colorado,2007,198000.0,-,ON,,2000.0
28606471,2018 Chevrolet Colorado LT RM,2018,201108.0,Saint-Sulpice,QC,Automatic,19995.0
28874052,2023 Chevrolet Colorado 4WD Z71 | IN TRANSIT,2023,0.0,Prince Albert,SK,Automatic,61802.0
29455593,2023 Chevrolet Colorado 4WD Work Truck,2023,0.0,Port Hope,ON,Automatic,44323.0
28922452,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Calgary,AB,Automatic,60532.0
28679355,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Duncan,BC,Automatic,53347.0
29245394,2023 Chevrolet Colorado TRAIL BOSS,2023,0.0,Hebbville,NS,Automatic,48628.0
28849340,2023 Chevrolet Colorado Trail Boss,2023,0.0,Selkirk,MB,Automatic,50330.0
28671261,2023 Chevrolet Colorado Z71,2023,0.0,Dollard-Des Ormeaux,QC,Automatic,50463.0
28264765,2016 Chevrolet Colorado 2WD WT,2016,204000.0,Winnipeg,MB,Automatic,15900.0
29449197,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Calgary,AB,Automatic,54372.0
28970949,2019 Chevrolet Colorado 4WD Ext Cab 128.3 LT,2019,233770.0,Edmonton,AB,Automatic,23950.0
28705575,2016 Chevrolet Colorado Z71,2016,81826.0,Hamilton,ON,Automatic,35595.0
28917304,2023 Chevrolet Colorado 4WD Z71,2023,0.0,Kelowna,BC,Automatic,59808.0
29294070,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Calgary,AB,Automatic,53662.0
26987073,2021 Chevrolet Colorado ZR2 Crew Cab Cuir FULL V6 4x4,2021,43100.0,Saint-Gédéon,QC,Automatic,44950.0
27433478,2018 Chevrolet Colorado Z71 CREW CAB 4WD,2018,126925.0,Saint-Hyacinthe,QC,Automatic,34991.0
29369141,2023 Chevrolet Colorado 4WD Trail Boss,2023,0.0,Shawinigan,QC,Automatic,48808.0
29425330,2022 Chevrolet Colorado ZR2,2022,26262.0,Claresholm,AB,Automatic,59000.0
29454859,2023 Chevrolet Colorado Z71,2023,0.0,Calgary,AB,Automatic,60102.0
28873890,2006 Chevrolet Colorado LT,2006,271411.0,Komoka,ON,Automatic,6000.0
29113485,2022 Chevrolet Colorado WT CREW CAB 4WD,2022,3885.0,Saint-Hyacinthe,QC,Automatic,44996.0
29383870,2018 Chevrolet Colorado Z71,2018,80000.0,-,ON,,38000.0
29387941,2004 Chevrolet Colorado,2004,357.0,-,ON,,3800.0
29325318,2016 Chevrolet Colorado Wt,2016,141444.0,-,AB,,25995.0
29460182,2018 Chevrolet Colorado ZR2,2018,68000.0,Meadow Lake,SK,Automatic,38000.0
28605505,2012 Chevrolet Colorado,2012,123000.0,-,ON,,9995.0
29180781,2018 Chevrolet Colorado 4WD Truck,2018,197324.0,Calgary,AB,Automatic,23999.0
29364961,2006 Chevrolet Colorado,2006,292465.0,-,AB,,4300.0
28920499,2023 Chevrolet Colorado Z71,2023,0.0,Watrous,SK,Automatic,55973.0
29019036,2016 Chevrolet Colorado,2016,177283.0,Saint-Jérôme,QC,Automatic,26000.0
29479506,2006 Chevrolet Colorado,2006,295857.0,-,ON,,3000.0
29454140,2018 Chevrolet Colorado 4WD Z71- DIESEL,2018,203569.0,New Glasgow,NS,Automatic,32995.0
28421469,2004 Chevrolet Colorado Z71,2004,245000.0,-,AB,Automatic,8000.0
29363371,2005 Chevrolet Colorado Ls,2005,0.0,-,ON,,2500.0
29420939,2004 Chevrolet Colorado Ls,2004,196000.0,-,AB,Automatic,3400.0
29436762,2017 Chevrolet Colorado Z71,2017,106000.0,-,AB,Automatic,37000.0
28887812,2007 Chevrolet Colorado Lt,2007,173000.0,-,ON,,6000.0
29375509,2022 Chevrolet Colorado ZR2,2022,6999.0,-,SK,,53999.0
28678077,2006 Chevrolet Colorado,2006,12345.0,Ile des Chênes,MB,,7500.0
29351719,2008 Chevrolet Colorado LT,2008,180000.0,-,AB,Automatic,12000.0
29018141,2018 Chevrolet Colorado WT Ext Cab,2018,114000.0,Wasaga Beach,ON,Automatic,26999.0
29403970,2006 Chevrolet Colorado Z71,2006,285000.0,-,SK,,5200.0
28828607,2007 Chevrolet Colorado,2007,234000.0,-,ON,,5500.0
29338616,2021 Chevrolet Colorado 4WD Work Truck,2021,45000.0,Oak Bluff,MB,Automatic,39900.0
29098227,2009 Chevrolet Colorado,2009,254000.0,-,ON,Automatic,5000.0
29330761,2009 Chevrolet Colorado,2009,266000.0,-,AB,,2000.0
29054049,2016 Chevrolet Colorado,2016,110000.0,-,QC,,24000.0
29409223,2005 Chevrolet Colorado LS,2005,255000.0,Oakville,ON,Automatic,2500.0
29077859,2010 Chevrolet Colorado,2010,265000.0,Bowmanville,ON,Automatic,7000.0
29360737,2018 Chevrolet Colorado LT,2018,127000.0,-,AB,,36500.0
29287136,2007 Chevrolet Colorado,2007,143000.0,-,QC,,4500.0
29330638,2011 Chevrolet Colorado,2011,222000.0,Vernon,BC,,8500.0
28822022,2007 Chevrolet Colorado 4 door,2007,316000.0,-,ON,,4200.0
29439090,2015 Chevrolet Colorado,2015,208641.0,-,QC,,9500.0
28542464,2007 Chevrolet Colorado,2007,319000.0,-,ON,,1500.0
29469719,2006 Chevrolet Colorado SS,2006,170000.0,-,ON,Automatic,2500.0
28689790,2006 Chevrolet Colorado Z71,2006,133000.0,-,SK,Automatic,11000.0
29449295,2022 Chevrolet Colorado Lt,2022,0.0,-,AB,,40000.0
28819822,2005 Chevrolet Colorado,2005,255000.0,-,ON,,3100.0
29425772,2006 Chevrolet Colorado Z71 LT,2006,300000.0,Brant,ON,Automatic,3500.0
29279182,2007 Chevrolet Colorado Lt,2007,264000.0,-,AB,,4000.0
29364199,2017 Chevrolet Colorado 4WD Z71,2017,199000.0,Stoney Creek,ON,Automatic,25500.0
29340507,2006 Chevrolet Colorado Z71 LT,2006,252512.0,-,SK,Automatic,5990.0
29419344,2017 Chevrolet Colorado,2017,94000.0,Mississauga,ON,Automatic,29500.0
28991941,2015 Chevrolet Colorado Wt,2015,142000.0,-,ON,Manual,16000.0
28950618,2004 Chevrolet Colorado,2004,280000.0,Stratford,ON,Automatic,2500.0
29089741,2019 Chevrolet Colorado ZR2,2019,60000.0,-,ON,,44000.0
