vip,title,year,kms,city,province,transmission,price
28975514,2022 Subaru Outback Wilderness | Leasing Available | Accident free,2022,24254.0,Winnipeg,MB,Automatic,45995.0
24722420,2019 Subaru Outback Touring w/ Eyesight,2019,33566.0,Saint John,NB,Automatic,34888.0
24411057,2018 Subaru Outback AWD | CAMERA | HTD SEATS | BLUETOOTH | PWR GROUP,2018,98075.0,Burlington,ON,Automatic,24450.0
29000914,2016 Subaru Outback 2.5 Limited,2016,159000.0,Lachine,QC,Automatic,17500.0
28930739,2019 Subaru Outback 2.5i Touring,2019,121662.0,Okotoks,AB,Automatic,31998.0
28946558,2011 Subaru Outback,2011,204000.0,Grande Prairie,AB,Automatic,9000.0
28983576,"2016 Subaru Outback NAV, LEATHER, NO ACCIDENTS",2016,105786.0,St. Albert,AB,Automatic,26907.0
28704640,2011 Subaru Outback 4dr Wgn Auto 2.5i Limited Pwr Moon/Nav SOLD AS IS,2011,207000.0,Ottawa,ON,Manual,7050.0
24063633,2019 Subaru Outback Touring w/ Eyesight,2019,32877.0,Saint John,NB,Automatic,34888.0
28746386,2019 Subaru Outback Touring,2019,60447.0,Laval,QC,Automatic,29999.0
28953701,2010 Subaru Outback Top of the line,2010,264000.0,Terrace Heights,AB,Automatic,8900.0
28735750,2013 Subaru Outback 2.5i Limited,2013,350275.0,St. Catherines,ON,Automatic,4995.0
28724980,2019 Subaru Outback Touring | Heated Seats | Sunroof,2019,56754.0,Grande Prairie,AB,Automatic,34652.0
28798029,2011 Subaru Outback 2.5I LIMITED PWR MOON/NAV,2011,277878.0,Dartmouth,NS,Automatic,7700.0
27956018,2019 Subaru Outback Touring,2019,211700.0,Vineland,ON,Automatic,18900.0
28984905,2023 Subaru Outback WILDERNESS | AWD | SUNROOF | PUSH TO START | HEATED SEATS & STEERING WHEEL | REAR CAMERA | APPLE CARPLAY | EYESIGHT | XMODE + MO,2023,0.0,Surrey,BC,Automatic,45190.0
28879307,2012 Subaru Outback 3.6R w/Limited & Nav Pkg,2012,191000.0,Cambridge,ON,Automatic,12999.0
29032787,"2019 Subaru Outback 2.5i Touring EyeSight Package w/ Apple CarPlay, Sunroof, Cruise Control",2019,113475.0,Bedford,NS,Automatic,25990.0
29028244,2019 Subaru Outback 3.6R Premier w-EyeSight Pkg >>Low mileage<<,2019,77542.0,Thornhill,ON,Automatic,29985.0
29027144,2022 Subaru Outback Convenience EyeSight SIEGES.CHAUFFANTS+CARPLAY,2022,23650.0,Lachute,QC,Automatic,35951.0
29030099,2018 Subaru Outback Touring,2018,113079.0,Cayuga,ON,Automatic,25995.0
