vip,title,year,kms,city,province,transmission,price
29602190,2019 Subaru Outback 2.5i,2019,86791,Lethbridge,AB,Automatic,29900
29512229,2020 Subaru Outback Touring,2020,58977,Grande Prairie,AB,Automatic,37392
28992351,2018 Subaru Outback 2.5i TOURING W/ EYE SIGHT - BACK-UP CAM! BSM! SUNR,2018,136941,Kitchener,ON,Automatic,23999
29420581,2017 Subaru Outback,2017,160000,-,AB,,23500
29592234,2011 Subaru Outback,2011,151331,Calgary,AB,Automatic,7500
29165651,2018 Subaru Outback Touring,2018,310305,Regina,SK,Automatic,13500
29608065,1998 Subaru Outback AWD,1998,260000,-,AB,,2500
29605670,2019 Subaru Outback Premier model,2019,23800,-,ON,Automatic,36000
29319144,2009 Subaru Outback PZEV Plus,2009,345000,Williams Lake,BC,Automatic,5200
29310993,2018 Subaru Outback Touring,2018,1,Peace River,AB,Automatic,26777
29602239,2023 Subaru Outback 2.4L Limited XT Turbo,2023,11328,Vaughan,ON,Automatic,47954
28972250,2018 Subaru Outback 2.5i Touring,2018,124132,Lower Sackville,NS,Automatic,24900
29119576,2015 Subaru Outback LIMITED,2015,156000,Saint-Jean-sur-Richelieu,QC,Automatic,15995
29472963,2011 Subaru Outback,2011,210000,Victoria,BC,Automatic,8400
29561600,2019 Subaru Outback 3.6R Premier Eyesight CVT,2019,70150,Waterloo,ON,CVT,33950
29449660,2011 Subaru Outback 2.5i Prem AWP/Pwr Moon,2011,201977,Roblin,ON,Manual,9000
29572038,"2021 Subaru Outback OUTDOOR XT, CUIR CHAUF 2 TONS, EYESIGHT, MAG18",2021,18608,Notre-Dame-des-Pins,QC,Automatic,16995
29560662,"2014 Subaru Outback 2,5i avec Groupe Limited",2014,70500,Beauport,QC,Automatic,15895
24063633,2019 Subaru Outback Touring w/ Eyesight,2019,32877,Saint John,NB,Automatic,33888
29566650,2010 Subaru Outback 2.5,2010,243058,Ottawa,ON,Automatic,7800
29305732,2011 Subaru Outback Sport Package,2011,250000,St. Catharines,ON,Manual,8000
28926745,2020 Subaru Outback Premier XT,2020,53076,Ottawa,ON,Automatic,41999
29584226,"2019 Subaru Outback Touring, Eyesight Pkg, Sunroof, Adaptive Cruise, Blind Spot Alert, Heated Seats, Power Seat & More!",2019,69000,Guelph,ON,Automatic,29888
29593235,2019 Subaru Outback 2.5i,2019,129000,Bible Hill,NS,Automatic,27888
29611880,2009 Subaru Outback XT Ltd,2009,249100,Olds,AB,Manual,9000
29591890,2021 Subaru Outback Premier XT,2021,16650,Calgary,AB,Automatic,43888
29596540,2022 Subaru Outback Touring,2022,24009,Cowansville,QC,Automatic,36990
28952330,2015 Subaru Outback Turing,2015,87677,-,ON,,18000
29236645,2001 Subaru Outback,2001,204105,-,ON,,1500
29238168,2013 Subaru Outback Touring 2.5i,2013,270000,-,QC,Automatic,5500
29148764,2017 Subaru Outback 3.6R Premier w/Tech Pkg,2017,236000,Laval,QC,Automatic,13999
28094262,2019 Subaru Outback Limited | Harmon/Kardon Speakers | Heated Seats,2019,86515,Calgary,AB,Automatic,34604
28359019,2021 Subaru Outback Touring | Sunroof | Backup Camera | Heated Seats,2021,63972,Calgary,AB,Automatic,37650
23988703,2018 Subaru Outback LTD NAV SUNROOF MINT! WE FINANCE ALL CREDIT!,2018,67480,London,ON,Automatic,34995
29572312,2013 Subaru Outback 2.5i w/Limited Pkg,2013,192684,Calgary,AB,Automatic,24994
29220291,2011 Subaru Outback 3.6R w/Limited Pkg,2011,230000,Sainte-Marthe-sur-le-Lac,QC,Automatic,5500
29589265,2011 Subaru Outback 3.6R w/Limited Pkg,2011,147000,Dorval,QC,Automatic,10990
29590968,2024 Subaru Outback Limited,2024,0,Repentigny,QC,Automatic,44788
29345697,2013 Subaru Outback,2013,196000,Vaughan,ON,Automatic,12500
29418100,2010 Subaru Outback Prem Pwr Moon,2010,166000,Seguin,ON,Automatic,9995
29617068,2013 Subaru Outback LIMITED,2013,215000,Toronto,ON,Automatic,11000
28997492,2021 Subaru Outback Touring,2021,69644,Okotoks,AB,Automatic,37998
29577516,"2017 Subaru Outback 3.6R w/ Backup Cam, Sunroof, Bluetooth, Heated Steering Wheel",2017,115590,Etobicoke,ON,Automatic,26990
29591822,2020 Subaru Outback 2.5i Premier >>No accident<<,2020,20840,Thornhill,ON,Automatic,39985
29403111,2011 Subaru Outback,2011,213000,-,QC,,4900
29586031,2019 Subaru Outback Touring,2019,50304,Montreal,QC,Automatic,26800
29586032,2022 Subaru Outback Touring Eyesight,2022,16575,Montreal,QC,Automatic,36300
29583256,2020 Subaru Outback 2.5i Convenience *RÉSERVÉ*,2020,37493,Varennes,QC,Automatic,28991
29568393,2012 Subaru Outback Premium,2012,220692,Laval,QC,Automatic,7995
29617574,2001 Subaru Outback,2001,423000,-,MB,,2000
29482397,2014 Subaru Outback LIMITED,2014,261251,Ottawa,ON,Automatic,9995
29620293,2022 Subaru Outback Premier,2022,55000,DARTMOUTH,NS,Automatic,42900
29301605,2016 Subaru Outback 3.6R w/Limited &amp;amp; Tech Pkg 5dr Wgn CVT 3.6R w/Limited &amp;amp; Tech Pkg,2016,161543,Smiths Falls,ON,CVT,19995
29574438,2024 Subaru Outback Onyx,2024,0,Lethbridge,AB,Automatic,43590
29092772,2011 Subaru Outback 2.5i Prem,2011,310000,Richmond Hill,ON,Automatic,5500
29576576,2021 Subaru Outback Premier XT,2021,22359,Mount Pearl,NL,Automatic,44755
29398616,2009 Subaru Outback LIMITED,2009,258495,Calgary,AB,Automatic,5500
29568337,2010 Subaru Outback 2.5,2010,237019,Ottawa,ON,Automatic,8200
29564555,2015 Subaru Outback 3.6R,2015,61018,Saskatoon,SK,Automatic,32500
29590718,2012 Subaru Outback Cuir,2012,153000,-,QC,,10750
29525048,2014 Subaru Outback (GARANTIE 2 ANS INCLUS)Premium,2014,135394,Laval,QC,Automatic,15995
29390589,2017 Subaru Outback 2.5i | CLEAN CARFAX | BACKUP CAMERA | ROOF RAIL CROSSBARS |,2017,70809,Winnipeg,MB,Automatic,28549
29523054,2019 Subaru Outback 2.5i Touring,2019,60233,Lower Sackville,NS,Automatic,29900
29512747,2006 Subaru Outback,2006,274000,-,ON,,2500
29607473,2003 Subaru Outback ?,2003,414865,Bragg Creek,AB,Automatic,2000
29522165,2017 Subaru Outback Limited Package,2017,149000,Paradise,NL,Automatic,16750
29598700,2011 Subaru Outback,2011,115000,-,NL,,10000
29578066,2012 Subaru Outback AWD AUCUN ACCIDENT TOIT OUVRANT CRUISE CTRL,2012,256301,Pincourt,QC,Automatic,6499
29602401,2009 Subaru Outback,2009,338716,Chesley,ON,Automatic,1000
29375144,2015 Subaru Outback 2.5i groupe Limited et ensemble Technologie familiale 5 portes,2015,176000,-,QC,,13800
29525012,2012 Subaru Outback,2012,119000,Mississauga,ON,Automatic,14995
29556650,2022 Subaru Outback Wilderness,2022,25540,Brossard,QC,Automatic,44494
29396716,2012 Subaru Outback 3.6R w/Limited & Nav Pkg AWD AUTOMATIQUE FULL AC MAGS TOIT OUVRANT,2012,202000,Laval,QC,Automatic,8495
29552365,2023 Subaru Outback Convenience,2023,13146,Airdrie,AB,Automatic,39980
29596871,2015 Subaru Outback 2.5i w/Limited &amp;amp; Tech Pkg 5dr Wgn CVT 2.5i w/Limited &amp;amp; Tech Pkg,2015,107172,Ottawa,ON,CVT,20995
29564574,2022 Subaru Outback 2.4L Premier XT Turbo,2022,22249,Ottawa,ON,Automatic,43888
29566258,2016 Subaru Outback Limited 2.5L Cuir Navi Harmon Kardon CERTIFIÉ,2016,89305,Sainte-Julie,QC,Automatic,23995
29523754,2022 Subaru Outback Premier XT EyeSight NAVI+CUIR.BRUN+TOIT.OUVRANT,2022,50157,Boisbriand,QC,Automatic,43964
28948506,2014 Subaru Outback 2.5i Premium,2014,156069,Montréal,QC,Automatic,11995
29494665,2005 Subaru Outback I Limited,2005,312000,Montreal,QC,Automatic,2990
28993935,2020 Subaru Outback Touring,2020,58567,Grande Prairie,AB,Automatic,37450
27970080,2019 Subaru Outback,2019,120056,Cayuga,ON,Automatic,22995
29519665,"2020 Subaru Outback Convenience AWD - Backup Camera, Extra Set Of Tires, Apple CarPlay, ACC",2020,35441,Sherwood Park,AB,Automatic,34985
28082508,2016 Subaru Outback 3.6R w/Limited Pkg,2016,126527,Toronto,ON,Automatic,19000
29227211,2022 Subaru Outback PREMIER AWD *TOIT* NAV *SIEGES VENTIL* CUIR *PROMO,2022,33549,Mirabel,QC,Automatic,41875
29590966,2024 Subaru Outback Premier XT,2024,0,Repentigny,QC,Automatic,49888
29590043,2013 Subaru Outback Limited,2013,198500,-,QC,,8500
29519224,2021 Subaru Outback Touring,2021,58301,Oakville,ON,Automatic,36499
29574760,2016 Subaru Outback 3.6R Limited,2016,75423,Steinbach,MB,Automatic,29990
29536743,2002 Subaru Outback,2002,360000,-,SK,Automatic,4000
29523772,2018 Subaru Outback 3.6R Limited EyeSight NAVI+CUIR+TOIT.OUVRANT,2018,100323,Boisbriand,QC,Automatic,27464
29407031,2018 Subaru Outback 2.5i*AWD*AllPwrOpti*HtdSeats*Camera*Bluetooth&Much,2018,139000,North York,ON,Automatic,21880
29373319,2014 Subaru Outback 2.5i Premium,2014,136989,Scarborough,ON,Automatic,16995
29527647,2015 Subaru Outback 2.5i/Limited/BLUE,2015,180376,Calgary,AB,Automatic,20900
29182402,2018 Subaru Outback 2.5L AWD Htd Seats Bluetooth Radio,2018,90990,Edmonton,AB,Automatic,28987
29567226,2020 Subaru Outback Outdoor XT,2020,34354,Toronto,ON,Automatic,38995
29509354,2011 Subaru Outback 2.5i Premium,2011,279130,Sherbrooke,QC,Automatic,4500
29599490,2020 Subaru Outback Limited,2020,63000,-,AB,,40500
29536723,2016 Subaru Outback LIMITED | NAVI | AWD | NO ACCIDENTS,2016,203634,North York,ON,Automatic,17495
29270510,2012 Subaru Outback 5dr Wgn CVT 2.5i w/Convenience Pkg,2012,265000,Hamilton,ON,CVT,8995
29326040,2018 Subaru Outback Limited,2018,182500,Quebec,QC,Automatic,20850
28993561,2011 Subaru Outback 4dr Wgn H4 Auto 2.5i Limited Pwr Moon,2011,215534,Montreal,QC,Automatic,9500
29610205,2013 Subaru Outback 2.5i Limited,2013,225971,Brossard,QC,Automatic,9994
29539720,2020 Subaru Outback Convenience,2020,22007,Prince Albert,SK,Automatic,36995
29519850,2017 Subaru Outback 3.6R Limited w/Tech Pkg,2017,94691,Red Deer,AB,Automatic,29997
29586960,2016 Subaru Outback LIMITED **BAS KM**,2016,100829,Lachine,QC,Automatic,22657
29563737,2019 Subaru Outback 2.5i Touring,2019,123549,Red Deer,AB,Automatic,30967
29400062,2014 Subaru Outback **AWD+MAGS+AUBAINE**,2014,255800,Longueuil,QC,Automatic,8950
29531065,"2020 Subaru Outback ACC CRUISE, APPLE CARPLAY, NO ACCIDENTS",2020,53960,St. Albert,AB,Automatic,36907
29589470,2008 Subaru Outback 2.5,2008,226000,North York,ON,Manual,5500
29555710,2020 Subaru Outback Limited XT,2020,63019,Laval,QC,Automatic,36995
29454024,2013 Subaru Outback 2.5i PREMIUM,2013,233933,Calgary,AB,Automatic,11988
29523731,2020 Subaru Outback 2.5i TOURING AWD TOIT OUVRANT,2020,34501,Cowansville,QC,Automatic,34984
29266805,2021 Subaru Outback Limited,2021,40941,Prince Albert,SK,Automatic,43995
29509433,2024 Subaru Outback Wilderness,2024,0,Edmonton,AB,Automatic,50402
29512405,2016 Subaru Outback LIMITED,2016,179678,Montréal,QC,Automatic,16950
29192420,2016 Subaru Outback 2.5i Premium,2016,163793,Calgary,AB,Automatic,21999
29267182,"2013 Subaru Outback 3.6R ~AUTOMATIC, FULLY CERTIFIED WITH WARRANTY!!!~",2013,186606,Toronto,ON,Automatic,11990
29458770,2020 Subaru Outback Outdoor XT,2020,78016,Brossard,QC,Automatic,33788
29277646,1998 Subaru Outback,1998,240000,Port Lambton,ON,Automatic,3500
29152564,2020 Subaru Outback 2.4L Outdoor XT Turbo,2020,97021,Vaughan,ON,Automatic,33747
29266486,2019 Subaru Outback 3.6R Limited,2019,82000,Kemptville,ON,Automatic,32995
29502351,2020 Subaru Outback Outdoor XT,2020,74419,Laval,QC,Automatic,33995
29557920,2019 Subaru Outback TOURING AWD ** GARANTIE 10 ANS **,2019,128344,Shawinigan,QC,Automatic,25978
29499447,2021 Subaru Outback Touring,2021,30171,Lethbridge,AB,Automatic,38900
29572576,2016 Subaru Outback 2.5I LIMITED AWD CUIR TOIT NAVIGATION,2016,121330,Cowansville,QC,Automatic,22984
29498729,2016 Subaru Outback 2.5i groupe Tourisme AWD,2016,75007,Terrebonne,QC,Automatic,22977
29162893,2013 Subaru Outback,2013,195000,-,ON,,13500
29509447,2024 Subaru Outback Premier XT,2024,0,Edmonton,AB,Automatic,53002
29416359,2019 Subaru Outback 3.6R TOURING LEATHER NAVI SUNROOF,2019,84054,Oakville,ON,Automatic,34950
29310276,2008 Subaru Outback NO ACCIDENTS / L.L BEAN EDITION / LOCAL /CERTIFIED,2008,203846,Etobicoke,ON,Automatic,9888
29556659,2022 Subaru Outback Premier XT EyeSight- AndroidAuto/AppleCarPlay,2022,29355,Dorval,QC,Automatic,43599
29537199,2011 Subaru Outback 2.5i Prem,2011,150815,Winnipeg,MB,Automatic,15499
28415480,2018 Subaru Outback 2.5i Limited,2018,156000,Toronto,ON,Automatic,17995
29436360,2022 Subaru Outback Wilderness,2022,30493,Laval,QC,Automatic,43695
29509422,2024 Subaru Outback Onyx,2024,0,Edmonton,AB,Automatic,46202
29458232,2022 Subaru Outback Premier XT,2022,13992,Smiths Falls,ON,Automatic,48888
29481414,2016 Subaru Outback 2.5i,2016,198809,Waterloo,ON,Automatic,16500
29510722,2023 Subaru Outback Limited,2023,9884,Stratford,ON,Automatic,45950
29453234,2016 Subaru Outback Limited & Tech Pkg,2016,121000,Middleton,NS,Automatic,22995
29190811,2014 Subaru Outback 2.5i Premium,2014,193972,Mascouche,QC,Automatic,9995
29408045,2022 Subaru Outback Wilderness,2022,28008,Stratford,ON,Automatic,46850
29431297,2018 Subaru Outback Limited,2018,108903,Edmonton,AB,Automatic,28711
29571340,2019 Subaru Outback 2.5i Limited w-EyeSight Pkg >>No accident<<,2019,37647,Thornhill,ON,Automatic,35785
29005088,"2011 Subaru Outback PREMIUM ~AUTOMATIC, FULLY CERTIFIED WITH WARRANTY!",2011,192276,Toronto,ON,Automatic,9990
29562131,2013 Subaru Outback 2.5i Premium,2013,178493,Oshawa,ON,Automatic,12999
29507422,2010 Subaru Outback 4dr Wgn H4 Auto 2.5i Premium AWD,2010,199286,Scarborough,ON,,8995
29480951,2011 Subaru Outback 2.5i Limited Pwr Moon,2011,219525,Levis,QC,Automatic,9595
29608114,2005 Subaru Outback i Limited,2005,298000,Burlington,ON,Automatic,4850
29436351,2018 Subaru Outback Tourisme 2.5L Sièges chauffants Toit CERTIFIÉ,2018,84715,Sainte-Julie,QC,Automatic,24595
29602804,2011 Subaru Outback,2011,245000,Laval,QC,Automatic,4500
29347860,"2019 Subaru Outback AWD | No Accidents | Only 34,300kms",2019,34313,Winnipeg,MB,Automatic,34980
26835603,2020 Subaru Outback Limited,2020,0,Ottawa,ON,Automatic,38998
29584902,2019 Subaru Outback Touring | Sunroof | Bluetooth | Heated Seats,2019,91807,Richmond,BC,Automatic,32797
29429320,2014 Subaru Outback 2.5I PREMIUM AWD TRES PROPRE,2014,188900,Levis,QC,Automatic,11888
29266802,2021 Subaru Outback Touring,2021,36497,Prince Albert,SK,Automatic,40995
29191713,2015 Subaru Outback LIMITED *Excellent Condition/Navi/4 New Tires/Drives Like New*,2015,370000,HAMILTON,ON,Automatic,9995
29333586,2015 Subaru Outback 2.5i,2015,121043,Scarborough,ON,Automatic,18895
29104988,"2020 Subaru Outback Convenience AWD, CarPlay + Android, Heated Seats, Rear Camera, Bluetooth, Power Seat, and more!",2020,30000,Guelph,ON,Automatic,33988
28788477,2007 Subaru Outback,2007,181000,-,NS,,2500
29274016,2014 Subaru Outback 2.5i Premium,2014,118642,Dieppe,NB,Automatic,16874
29442890,2024 Subaru Outback Premier XT - Cooled Seats,2024,0,Edmonton,AB,Automatic,53002
29574440,2019 Subaru Outback Premier Eyesight,2019,33913,Montreal,QC,Automatic,30800
29442897,2024 Subaru Outback Wilderness - Leather Seats,2024,0,Edmonton,AB,Automatic,50402
29609231,2014 Subaru Outback 2.5i avec groupe Limited et EyeSight,2014,219500,Varennes,QC,Automatic,8500
29294645,2016 Subaru Outback Limited 2.5 AWD TOIT OUVRANT BANCS EN CUIR,2016,156555,Pincourt,QC,Automatic,20477
29376104,2015 Subaru Outback 5dr Wgn CVT 2.5i,2015,166809,Longueuil,QC,CVT,15900
29474759,2016 Subaru Outback 3.6R w-Limited & Tech Pkg,2016,124891,Scarborough,ON,Automatic,22485
29016010,2015 Subaru Outback 3.6R Limited,2015,212238,Montréal,QC,Automatic,11995
29331473,2018 Subaru Outback Convenience,2018,29321,gatineau,QC,Automatic,29995
29324134,2013 Subaru Outback 2.5I AWD PREMIUM *2ND WINTER* CERTIFIED BLUETOOTH HEATED SEATS CRUISE ALLOYS,2013,193120,Milton,ON,Automatic,11995
27449318,2018 Subaru Outback 3.6R Limited,2018,76002,Thunder Bay,ON,Automatic,29964
29383862,2003 Subaru Outback,2003,280000,Saint-Léonard,QC,Automatic,2595
29234357,2019 Subaru Outback 2.5i Tourisme,2019,93380,Brossard,QC,Automatic,24994
29341257,2016 Subaru Outback,2016,76313,Oakville,ON,Automatic,24995
29296751,2022 Subaru Outback Wilderness,2022,19590,Brossard,QC,Automatic,44994
29226707,2014 Subaru Outback 2.5i Premium,2014,205714,Toronto,ON,Automatic,11950
29347630,2021 Subaru Outback 2.5i Convenience - NO ACCIDENTS/LOCAL VEHICLE/WARR,2021,98000,Winnipeg,MB,Automatic,30988
29290330,"2019 Subaru Outback Touring - Sunroof, heated seats, reverse camera, blindspot monitor, CarPlay+android & New Tires !",2019,137700,Guelph,ON,Automatic,25995
29368041,2019 Subaru Outback AWD | TOURING | EYESIGHT | PANO ROOF | BLIND,2019,93996,Kitchener,ON,Automatic,28983
29311079,2015 Subaru Outback 3.6R groupe Limited et ensemble Technologie famili,2015,171200,Salaberry-De-Valleyfield,QC,Automatic,15995
29257776,2024 Subaru Outback Premier XT,2024,0,Edmonton,AB,Automatic,52220
29320931,2017 Subaru Outback 2.5i,2017,115226,Ottawa,ON,Manual,21250
29473667,2018 Subaru Outback 2.5i Limited,2018,93403,Ottawa,ON,Automatic,27900
29257817,2024 Subaru Outback Wilderness,2024,0,Edmonton,AB,Automatic,49620
29167970,2018 Subaru Outback 2.5i Touring w-EyeSight Pkg/Sunroof,2018,186194,Airdrie,AB,Automatic,24888
29310645,2018 Subaru Outback One Owner- Clean Carfax- No Accidents or Claims!!,2018,54597,Airdrie,AB,Automatic,33995
29204303,2012 Subaru Outback 3.6R Premium,2012,186194,Parksville,BC,Automatic,15888
29485560,2013 Subaru Outback Limited,2013,142708,Granby,QC,Automatic,14488
29379231,2020 Subaru Outback Limited XT,2020,51390,Stratford,ON,Automatic,36650
29520702,2010 Subaru Outback 2.5i Sport w/Limited Pkg/Multimedia,2010,203741,Edmonton,AB,Automatic,9997
29241958,2022 Subaru Outback 2.4L Limited XT Turbo,2022,31162,Vaughan,ON,Automatic,43906
29586048,2019 Subaru Outback Limited EyeSight NAVI+CUIR+TOIT.OUVRANT,2019,56257,Boisbriand,QC,Automatic,29965
29509435,2024 Subaru Outback Convenience,2024,0,Edmonton,AB,Automatic,39602
