vip,title,year,kms,city,province,transmission,price
28441054,2013 Mitsubishi RVR,2013,155053.0,Kitchener,ON,,11500.0
28991085,2016 Mitsubishi RVR 168000km,2016,168000.0,-,AB,,9500.0
29015193,2015 Mitsubishi RVR SE / MANUEL / AIR CLIMATISER / 7499$,2015,201000.0,Anjou,QC,Manual,7499.0
29258598,2014 Mitsubishi RVR GT 4WD CUIR TOIT PANO NAVI,2014,74367.0,Saint Jean Sur Richelieu,QC,Automatic,15911.0
29472370,2015 Mitsubishi RVR SE,2015,249831.0,-,MB,,4000.0
29320175,2011 Mitsubishi RVR GT AWD,2011,167200.0,Lévis,QC,Automatic,6985.0
29463810,2012 Mitsubishi RVR AWD 4dr CVT SE,2012,152643.0,Longueuil,QC,CVT,9900.0
29382924,2018 Mitsubishi RVR GAS,2018,83000.0,Bridgewater,NS,,18500.0
29204684,2021 Mitsubishi RVR GT,2021,20964.0,Hamilton,ON,Automatic,29998.0
29152143,"2021 Mitsubishi RVR APPLE CARPLAY, 4WD, NO ACCIDENTS",2021,44021.0,St. Albert,AB,Automatic,28497.0
29417385,2014 Mitsubishi RVR AWD 4dr CVT GT,2014,212193.0,Edmonton,AB,CVT,7999.0
29242348,2012 Mitsubishi RVR ES,2012,231467.0,Wendake,QC,Automatic,5950.0
29471167,2015 Mitsubishi RVR SE Limited,2015,189861.0,Spruce Grove,AB,Automatic,15000.0
29297192,2017 Mitsubishi RVR .,2017,62244.0,Lachine,QC,Automatic,9800.0
29102283,2013 Mitsubishi RVR SE,2013,152867.0,Mascouche,QC,Automatic,8995.0
29320612,2019 Mitsubishi RVR Limited,2019,89763.0,Calgary,AB,,21700.0
29449745,2013 Mitsubishi RVR ES/SE,2013,98308.0,Levis,QC,Manual,9795.0
28794452,2015 Mitsubishi RVR GT,2015,197766.0,Warman,SK,Automatic,13995.0
29442330,2016 Mitsubishi RVR GT,2016,123339.0,Mirabel,QC,Automatic,17495.0
29145724,2021 Mitsubishi RVR ES,2021,71050.0,Moncton,NB,Automatic,28648.0
29432331,2013 Mitsubishi RVR GT AWD CVT GT / BACKUP CAM / PAN SUNROOF / LEATHER,2013,120751.0,Calgary,AB,CVT,16995.0
29294603,2013 Mitsubishi RVR SE,2013,139000.0,Montréal,QC,Automatic,12995.0
29454588,2018 Mitsubishi RVR GT 4WD,2018,75000.0,Saint-Constant,QC,Automatic,22991.0
29432165,2018 Mitsubishi RVR SE,2018,183807.0,Montréal,QC,Automatic,15495.0
29436623,2016 Mitsubishi RVR LIMITED 2.4L AWD MAG CAM RECUL,2016,128172.0,Saint-Jérôme,QC,Automatic,15995.0
29390540,2014 Mitsubishi RVR Other,2014,133845.0,Humboldt,SK,Automatic,15789.0
29422432,2014 Mitsubishi RVR GT,2014,143718.0,Quebec,QC,Automatic,13980.0
29432365,2022 Mitsubishi RVR SE,2022,19357.0,Cornwall,ON,Automatic,29998.0
28247197,2019 Mitsubishi RVR SE-AWC | Heated Seats | Back up Camera,2019,44209.0,Grande Prairie,AB,Automatic,25627.0
28644866,2021 Mitsubishi RVR ES AWD / Heated Seats / Backup Camera,2021,75650.0,Guelph,ON,Automatic,26699.0
29332107,2013 Mitsubishi RVR SE 2WD 4dr Man SE,2013,193000.0,Barrie,ON,,6990.0
29310099,2013 Mitsubishi RVR SE,2013,91272.0,Lachine,QC,Automatic,11995.0
29292440,2012 Mitsubishi RVR SE,2012,121125.0,Sainte-Thérèse,QC,Automatic,9665.0
28956985,2013 Mitsubishi RVR SE,2013,173000.0,Blainville,QC,Automatic,9995.0
29310867,2012 Mitsubishi RVR GT/cuir/ toit panoramique/AWD/Financement Approuvé!,2012,178255.0,Montreal,QC,Automatic,8450.0
29391623,2012 Mitsubishi RVR SE,2012,155565.0,Saint-Léonard,QC,Automatic,9995.0
29335242,2017 Mitsubishi RVR GT,2017,149527.0,Montréal,QC,Automatic,15995.0
29420451,2022 Mitsubishi RVR ES AWC + APPLE CAR PLAY+ CAMERA RECUL+ BLUETOOTH,2022,21872.0,St-Hubert,QC,Automatic,27988.0
26872147,2018 Mitsubishi RVR GT,2018,47441.0,North Bay,ON,Automatic,26504.0
28724692,2015 Mitsubishi RVR SE 4D UTILITY AWD AT,2015,159237.0,Lachine,QC,Automatic,13795.0
29372472,2015 Mitsubishi RVR GT,2015,161635.0,Lethbridge,AB,Automatic,14500.0
29460126,2012 Mitsubishi RVR GT,2012,243754.0,Edmonton,AB,,10900.0
28966909,2011 Mitsubishi RVR GT,2011,201000.0,Newmarket,ON,Automatic,8000.0
29359884,"2015 Mitsubishi RVR AUTOMATIQUE, BAS KILO!",2015,157666.0,Québec,QC,Automatic,11995.0
28748183,2011 Mitsubishi RVR GT,2011,185585.0,Quebec,QC,Automatic,7995.0
29413175,2017 Mitsubishi RVR Other,2017,117153.0,Kelowna,BC,Automatic,20000.0
29427622,2016 Mitsubishi RVR SE Limited Edition,2016,155632.0,Saskatoon,SK,Automatic,17995.0
29401720,2017 Mitsubishi RVR SE,2017,189435.0,Regina,SK,Automatic,17983.0
28916245,2021 Mitsubishi RVR AWD ES,2021,74188.0,Edmonton,AB,Automatic,29999.0
28726180,"2020 Mitsubishi RVR ES - AWD, Heated Seats, Keyless Entry, Bluetooth",2020,80234.0,Saskatoon,SK,Automatic,28995.0
29362220,2013 Mitsubishi RVR AWD 4dr CVT SE,2013,170313.0,Toronto,ON,CVT,11800.0
29408071,2017 Mitsubishi RVR 2.4L GT 4WD,2017,40000.0,London,ON,Automatic,22500.0
29374112,2013 Mitsubishi RVR GT / 1 Owner,2013,190553.0,CALGARY,AB,Automatic,10900.0
29013209,2011 Mitsubishi RVR 4WD 4dr SE(GARANTIE 1 AN INCL;US),2011,198000.0,Saint-Jérôme,QC,Automatic,7995.0
29159436,2012 Mitsubishi RVR SE aut tout equipe etat impeccable doccasion,2012,133118.0,Montreal,QC,Automatic,10900.0
29382662,2015 Mitsubishi RVR Sport,2015,149000.0,Lower Sackville,NS,Automatic,14990.0
29387398,2023 Mitsubishi RVR ES,2023,72.0,Oshawa,ON,Automatic,27990.0
29413194,2015 Mitsubishi RVR SE LIMITED EDITION AWD AUTO SIÈGE CAM 154 745 KM,2015,154745.0,Lévis,QC,Automatic,14995.0
28614564,2014 Mitsubishi RVR SE BLUETOOTH SPORT ALLOYS HEAT SEATS...MINT,2014,175000.0,Toronto,ON,Automatic,13500.0
29167797,"2018 Mitsubishi RVR SE AWC, Heated Seats, Backup Camera, SXM",2018,62843.0,Winnipeg,MB,Automatic,23998.0
29096790,2013 Mitsubishi RVR SE,2013,125172.0,Winnipeg,MB,Automatic,14499.0
29003856,2021 Mitsubishi RVR ES | 4WD | Cloth | Heated Seats,2021,78738.0,Mississauga,ON,Automatic,26450.0
29211954,2017 Mitsubishi RVR 2WD 4dr,2017,116442.0,Woodbridge,ON,Manual,15990.0
29266957,2013 Mitsubishi RVR AWD 4dr CVT SE | $0 DOWN | EVERYONE APPROVED!,2013,182113.0,Calgary,AB,CVT,12988.0
29335931,2015 Mitsubishi RVR GT,2015,96000.0,Brossard,QC,Automatic,15999.0
29316963,2015 Mitsubishi RVR SE,2015,164000.0,Fredericton,NB,Automatic,12900.0
29413182,2017 Mitsubishi RVR Other,2017,117153.0,Vancouver,BC,Automatic,20000.0
29113628,2021 Mitsubishi RVR,2021,68480.0,London,ON,Automatic,29495.0
29230175,2014 Mitsubishi RVR SE,2014,199960.0,Quebec,QC,Automatic,9990.0
29015195,2011 Mitsubishi RVR SE /AUTOMATIQUE / AIR CLIMATISER / 5999$,2011,258000.0,Anjou,QC,Automatic,5999.0
29328211,2019 Mitsubishi RVR ES+A/C+SEULEMENT 34500KM !,2019,34500.0,Mascouche,QC,Automatic,20495.0
29389434,2018 Mitsubishi RVR SE Limited Edition,2018,102185.0,Greenwood,NS,Automatic,21998.0
29320658,2018 Mitsubishi RVR SE AWC,2018,58000.0,Blainville,QC,Automatic,22900.0
29192362,2015 Mitsubishi RVR SE - Bluetooth - Heated Seats,2015,215538.0,Edmonton,AB,Automatic,12000.0
29348671,2023 Mitsubishi RVR SEL AWC,2023,0.0,Saint John,NB,,34937.0
29004388,2018 Mitsubishi RVR SE - Htd Seats | B/U Cam | 4WD,2018,82419.0,Saskatoon,SK,Automatic,26998.0
28959318,"2021 Mitsubishi RVR SE 4WD - Under 100,000KMs - Heated Seats - Backup Camera - Day-Night Rearview Mirror",2021,79787.0,Redwater,AB,Automatic,27697.0
29392034,2021 Mitsubishi RVR SE AWD *SIÈGES CHAUFFANTS* ALERTES CAMÉRA,2021,58468.0,Saint-Jérôme,QC,Automatic,26995.0
29359648,2015 Mitsubishi RVR 2 RM,2015,110000.0,NOTRE-DAME-DES PRAIRIES,QC,Manual,13990.0
29374403,2018 Mitsubishi RVR FWD,2018,94842.0,North York,ON,Automatic,19980.0
29239688,2023 Mitsubishi RVR GT AWC,2023,0.0,Kentville,NS,Automatic,38098.0
29351116,2019 Mitsubishi RVR SE,2019,67372.0,Calgary,AB,,19995.0
29311861,2018 Mitsubishi RVR SE AWD SIEGES CHAUFFANT CAMÉRA RECUL 74400 KM,2018,74400.0,Lévis,QC,Automatic,18994.0
29232324,2023 Mitsubishi RVR SEL,2023,0.0,Calgary,AB,Automatic,37218.0
29086126,2020 Mitsubishi RVR SE AWC,2020,115850.0,Lethbridge,AB,Automatic,27888.0
28961386,2023 Mitsubishi RVR ES FWD,2023,0.0,Kentville,NS,Automatic,26298.0
28931558,2014 Mitsubishi RVR SE,2014,117481.0,North York,ON,Automatic,14990.0
28999620,2020 Mitsubishi RVR Limited,2020,43500.0,Cambridge,ON,,26450.0
26297118,2020 Mitsubishi RVR SE AWD,2020,51317.0,Southey,SK,Automatic,26995.0
29305595,2017 Mitsubishi RVR BLACK EDITION AWD,2017,180659.0,Granby,QC,Automatic,15994.0
29235006,2017 Mitsubishi RVR ES Low KMS!!,2017,103472.0,Lethbridge,AB,Manual,18500.0
29299763,2019 Mitsubishi RVR GT Premium,2019,44556.0,Charlottetown,PE,Automatic,25995.0
29263518,2023 Mitsubishi RVR SE AWC,2023,0.0,Kentville,NS,Automatic,31298.0
28458903,2021 Mitsubishi RVR,2021,66600.0,Calgary,AB,,26473.0
29308395,2016 Mitsubishi RVR SE LIMITED EDITION AWD AUTO SIÈGE CAMERA 83 990 KM,2016,83990.0,Lévis,QC,Automatic,19995.0
29108415,"2014 Mitsubishi RVR GT AWD, GLASS ROOF",2014,209000.0,West St. Paul,MB,Automatic,13750.0
29239694,2023 Mitsubishi RVR ES FWD,2023,0.0,Kentville,NS,Automatic,26148.0
29232322,2023 Mitsubishi RVR ES,2023,0.0,Calgary,AB,Automatic,30618.0
29037843,2017 Mitsubishi RVR SE,2017,82512.0,Timmins,ON,Automatic,19977.0
28997123,2013 Mitsubishi RVR,2013,146000.0,-,SK,,9000.0
29205729,2022 Mitsubishi RVR SE,2022,25800.0,Okotoks,AB,Automatic,30990.0
29167987,2020 Mitsubishi RVR SE AWC / Heated seats / Back up cam,2020,57614.0,Calgary,AB,Automatic,29888.0
29203185,"2022 Mitsubishi RVR SE AWD, Heated Seats, Backup Cam",2022,25563.0,Calgary,AB,Automatic,38996.0
27597495,2021 Mitsubishi RVR SE *$86/WK,2021,53986.0,Dartmouth,NS,Automatic,24900.0
29203349,2017 Mitsubishi RVR GT,2017,170876.0,Montréal,QC,Automatic,14995.0
28958753,"2023 Mitsubishi RVR SE - Air Climatisé, Camera, Sièges Chauffant",2023,2500.0,Laval,QC,Automatic,28996.0
28958658,"2023 Mitsubishi RVR SE - Caméra de Recul, Sièges Chauffants",2023,2500.0,Laval,QC,Automatic,28696.0
29030808,2015 Mitsubishi RVR SE,2015,163739.0,Falmouth,NS,Manual,11995.0
28994842,2015 Mitsubishi RVR AWD GT,2015,82000.0,Laval,QC,Automatic,14995.0
29469655,2012 Mitsubishi RVR GT,2012,125000.0,Campbellford,ON,Automatic,9000.0
29134318,2019 Mitsubishi RVR SE AWC/S.CHAUFFANT/CAMERA/APPLE CARPLAY,2019,88446.0,Saint-Eustache,QC,Automatic,22995.0
29201411,"2015 Mitsubishi RVR SE,Heated Seats,BackUp Camera,Bluetooth,Cruis Ctrl,Alloy,Manual Trans.*Certified*",2015,156308.0,Mississauga,ON,Manual,12988.0
29004391,2019 Mitsubishi RVR - 4WD | B/U Cam | Htd Seats,2019,64193.0,Saskatoon,SK,Automatic,27998.0
29181854,2021 Mitsubishi RVR ES | AWD | Apple CarPlay | Backup Cam | Cruise Control | Auto A/C | Heated Seats,2021,72034.0,Maple Ridge,BC,Automatic,30685.0
29004195,2022 Mitsubishi RVR SE | Backup Cam | Heated Seats |,2022,21644.0,Edmonton,AB,Automatic,32778.0
29320895,2019 Mitsubishi RVR SE AWC,2019,52000.0,Ottawa,ON,Automatic,23450.0
28927116,"2019 Mitsubishi RVR SE AWC, ENCORE GARANTIE, banc chauffant et plus!!",2019,115978.0,Repentigny,QC,Automatic,21497.0
28781410,"2015 Mitsubishi RVR AWD, BLUE-TOOTH #223",2015,157043.0,Medicine Hat,AB,Automatic,14634.0
28653263,2023 Mitsubishi RVR ES | AWC | HTD SEATS | AUTO LED,2023,0.0,Surrey,BC,Automatic,29798.0
29185724,2021 Mitsubishi RVR ES,2021,51000.0,Moncton,NB,Automatic,26900.0
28078732,2017 Mitsubishi RVR Other,2017,55618.0,Kitchener,ON,Automatic,22985.0
29256846,2023 Mitsubishi RVR SEL,2023,0.0,Calgary,AB,Automatic,37368.0
29203770,2023 Mitsubishi RVR SEL AWC,2023,0.0,Saint John,NB,Automatic,34937.0
29368665,2021 Mitsubishi RVR,2021,28330.0,Hamilton,ON,Automatic,27995.0
28745810,2023 Mitsubishi RVR SE,2023,0.0,Calgary,AB,Automatic,31068.0
28758362,2022 Mitsubishi RVR 2.4L SE AWC - CVT,2022,17000.0,London,ON,CVT,27250.0
28643285,2021 Mitsubishi RVR SE BACKUP CAMERA BLIND SPOT DETECTION HEATED SEATS,2021,24872.0,Calgary,AB,Automatic,28488.0
28850269,2017 Mitsubishi RVR LIMITED 4WD *FREE ACCIDENT* CERTIFIED CAMERA BLUETOOTH HEATED SEATS CRUISE ALLOYS,2017,142700.0,Milton,ON,Automatic,17995.0
29126132,2020 Mitsubishi RVR ES,2020,68047.0,Greenwood,NS,Automatic,24888.0
28835518,2018 Mitsubishi RVR SE Awd Limited Edition Toit Panoramique,2018,80501.0,Laval,QC,Automatic,22899.0
28745814,2023 Mitsubishi RVR GT,2023,0.0,Calgary,AB,Automatic,41268.0
28761406,2013 Mitsubishi RVR SE,2013,165000.0,Sherwood Park,AB,Automatic,12900.0
27511090,2014 Mitsubishi RVR GT AWD 4dr CVT GT,2014,156782.0,Ottawa,ON,CVT,15495.0
28874208,2019 Mitsubishi RVR SE | 4WD | Backup Camera | Heated Seats | Bluetooth,2019,13727.0,Prince George,BC,Automatic,31530.0
28850751,2019 Mitsubishi RVR SE Limited Edition,2019,18000.0,Boischatel,QC,Manual,26800.0
28883912,2023 Mitsubishi RVR GT AWC,2023,0.0,Saint John,NB,Automatic,39537.0
28745808,2023 Mitsubishi RVR ES,2023,0.0,Calgary,AB,Automatic,29068.0
28293124,"2016 Mitsubishi RVR AWD,Bluetooth,A/C,Contrôle Volant",2016,70683.0,Trois-Rivières,QC,,18995.0
28299597,2022 Mitsubishi RVR SE AWC,2022,77463.0,Carleton Place,ON,Automatic,25995.0
28709967,2023 Mitsubishi RVR 2.4L SE AWC - CVT,2023,0.0,London,ON,CVT,32995.0
28276970,2017 Mitsubishi RVR LIMITED EDITION AWD 4dr 2.4L CVT,2017,86416.0,Scarborough,ON,CVT,21950.0
29117016,2018 Mitsubishi RVR SE Limited Edition,2018,143016.0,Saskatoon,SK,Automatic,22995.0
29458969,2017 Mitsubishi RVR SE,2017,53000.0,Montréal,QC,Automatic,17500.0
29061821,2018 Mitsubishi RVR SE Limited Edition,2018,130155.0,Greenwood,NS,Automatic,19998.0
29105485,2021 Mitsubishi RVR SE FWD - CVT,2021,37095.0,Woodbridge,ON,CVT,29790.0
26637663,2017 Mitsubishi RVR Limited Edition 4WD,2017,149000.0,Dartmouth,NS,Automatic,20995.0
29028668,2019 Mitsubishi RVR SE Black Edition,2019,118100.0,Moncton,NB,Automatic,24995.0
29127012,2018 Mitsubishi RVR ES ES FWD,2018,104337.0,Ottawa,ON,,19995.0
28813185,2018 Mitsubishi RVR SE,2018,40678.0,Calgary,AB,Automatic,24888.0
28653250,2023 Mitsubishi RVR ES | AWC | HEATED SEATS | AUTO LED,2023,0.0,Surrey,BC,Automatic,29948.0
28622296,2021 Mitsubishi RVR Heated Seats | Blind Spot Warning | Blue Tooth,2021,22107.0,Prince George,BC,Automatic,29019.0
29102180,2020 Mitsubishi RVR SE 4WD Heated Front Seats Apple Car Play 16Alloy,2020,69118.0,Bolton,ON,Automatic,24901.0
28523216,2023 Mitsubishi RVR SE FWD,2023,0.0,Kentville,NS,Automatic,28748.0
28021580,"2022 Mitsubishi RVR ES FWD, MAGS, APPLE CARPLAY/ANDROID AUTO, GARANTIE",2022,14123.0,Repentigny,QC,Automatic,26897.0
27688834,2020 Mitsubishi RVR SE AWC,2020,74000.0,Saint-Jean-Sur-Richelieu,QC,Automatic,24997.0
28653258,2023 Mitsubishi RVR SE | B/U CAM | CRUISE | HTD SEATS,2023,0.0,Surrey,BC,Automatic,29748.0
28948364,2018 Mitsubishi RVR SE,2018,87003.0,Humboldt,SK,Automatic,23877.0
28745568,"2021 Mitsubishi RVR SE AWC, Full garantie, banc chauffant et plus !",2021,35053.0,Repentigny,QC,Automatic,26887.0
29102291,2015 Mitsubishi RVR GT CUIR TOIT PANO,2015,144772.0,Mascouche,QC,Automatic,13995.0
28655061,2018 Mitsubishi RVR GT,2018,64325.0,Pincher Creek,AB,Automatic,22995.0
27505386,2020 Mitsubishi RVR SE AWD | Cam | USB | HtdSeats | Warranty to 2025,2020,65977.0,Truro,NS,Automatic,22876.0
28600130,2019 Mitsubishi RVR LIMITED 4X4 *ALERTES* SIÈGES CHAUFFANTS CAMÉRA,2019,77621.0,Saint-Jérôme,QC,Automatic,24495.0
28653246,2023 Mitsubishi RVR SE,2023,0.0,Surrey,BC,Automatic,29589.0
28864808,2019 Mitsubishi RVR SE Black Edition,2019,30338.0,Quebec,QC,Automatic,25980.0
29033988,2014 Mitsubishi RVR,2014,191000.0,-,AB,,11999.0
29187488,2016 Mitsubishi RVR SE,2016,73650.0,Calgary,AB,Automatic,19995.0
29130297,2020 Mitsubishi RVR AWC 2.4L,2020,57571.0,Calgary,AB,Automatic,29900.0
28874767,2020 Mitsubishi RVR,2020,86244.0,Hamilton,ON,Automatic,27995.0
27688817,2018 Mitsubishi RVR SE AWC,2018,137350.0,Saint-Jean-Sur-Richelieu,QC,Automatic,17497.0
29471392,2018 Mitsubishi RVR SE,2018,83000.0,Banff,AB,Automatic,23500.0
29094466,2016 Mitsubishi RVR ES | 5 Speed | 1 Owner | A/C | Cruise Control | Power Locks | Power Windows,2016,135314.0,Maple Ridge,BC,Manual,20685.0
29017643,2019 Mitsubishi RVR,2019,52000.0,-,ON,,18000.0
28639800,2021 Mitsubishi RVR ES,2021,1.0,Edmonton,AB,,172.0
29218083,2017 Mitsubishi RVR GT,2017,171000.0,Enfield,NS,Automatic,17500.0
28833744,2011 Mitsubishi RVR,2011,191000.0,-,QC,,4500.0
29294625,2011 Mitsubishi RVR,2011,125000.0,-,QC,,6990.0
28648289,2014 Mitsubishi RVR GT,2014,235000.0,Valleyfield,QC,Automatic,10995.0
29225870,2012 Mitsubishi RVR SE,2012,171000.0,Sainte-Rose,QC,Automatic,7400.0
29179070,2013 Mitsubishi RVR SE,2013,150750.0,-,AB,,12500.0
29338401,2017 Mitsubishi RVR AWD,2017,174840.0,Winnipeg,MB,Automatic,17950.0
29254571,"2021 Mitsubishi RVR ES | Heated Seats, Apple Carplay, Like-New, No Accidents",2021,10980.0,Maple Ridge,BC,Automatic,33899.0
29061816,2021 Mitsubishi RVR ES,2021,71538.0,Greenwood,NS,Automatic,26488.0
29229266,2012 Mitsubishi RVR GT,2012,151329.0,Calgary,AB,Automatic,13999.0
29406418,2013 Mitsubishi RVR,2013,131911.0,-,AB,,9000.0
29031488,2012 Mitsubishi RVR Se,2012,181000.0,-,ON,,6000.0
29121786,2011 Mitsubishi RVR,2011,157000.0,-,ON,,7000.0
28925423,2011 Mitsubishi RVR,2011,178.0,-,AB,,9650.0
29246142,2012 Mitsubishi RVR Limited,2012,189000.0,-,NB,,7900.0
27784460,2020 Mitsubishi RVR SE,2020,11800.0,-,ON,Automatic,27000.0
29451362,2021 Mitsubishi RVR LE,2021,4200.0,Montréal,QC,Automatic,32000.0
29437116,2013 Mitsubishi RVR GT,2013,139000.0,-,ON,Automatic,11900.0
28704318,2013 Mitsubishi RVR,2013,267300.0,-,SK,,8750.0
28953025,2012 Mitsubishi RVR,2012,192200.0,-,QC,,7300.0
29037114,2013 Mitsubishi RVR,2013,173288.0,-,AB,,11500.0
29235957,2013 Mitsubishi RVR SE,2013,148544.0,Cranston,AB,Automatic,12000.0
29397248,2011 Mitsubishi RVR,2011,176000.0,Winnipeg,MB,Manual,9800.0
28744669,2013 Mitsubishi RVR,2013,164000.0,-,ON,,9000.0
29461988,2014 Mitsubishi RVR,2014,102000.0,-,ON,,9500.0
29076490,2011 Mitsubishi RVR SE,2011,222000.0,Sherwood Park,AB,Automatic,7500.0
28755305,2013 Mitsubishi RVR,2013,252000.0,-,NB,,4500.0
29418892,2015 Mitsubishi RVR,2015,83376.0,Boucherville,QC,Automatic,17000.0
29405429,2011 Mitsubishi RVR,2011,210000.0,-,ON,,10500.0
29315826,2014 Mitsubishi RVR AWD,2014,270000.0,-,NB,,6900.0
29412764,2013 Mitsubishi RVR GT,2013,170381.0,-,AB,,11500.0
29459343,2018 Mitsubishi RVR SE,2018,133000.0,Danville,QC,Automatic,17500.0
29392775,2013 Mitsubishi RVR GT,2013,246000.0,Milton,ON,Automatic,6900.0
28955620,2020 Mitsubishi RVR SE + AWC/REAR VIEW CAM/CRUISE CONTROL/NO EXTRA FEES,2020,144405.0,Surrey,BC,Automatic,23587.0
29152832,2018 Mitsubishi RVR SE | AWD | TOUCHSCREEN | WE WANT YOUR TRADE!,2018,137733.0,Brantford,ON,Automatic,18888.0
29436021,2019 Mitsubishi RVR SE Black Edition,2019,120000.0,Peterborough,ON,Automatic,24999.0
29463860,2014 Mitsubishi RVR SE,2014,130000.0,Saskatoon,SK,Automatic,16900.0
29131932,2011 Mitsubishi RVR,2011,133000.0,-,MB,,12900.0
29329758,2018 Mitsubishi RVR,2018,46000.0,Ottawa,ON,Automatic,25000.0
29339906,2014 Mitsubishi RVR GT,2014,193600.0,-,AB,Automatic,10900.0
28788508,2011 Mitsubishi RVR,2011,100623.0,-,MB,Automatic,13000.0
29471751,2011 Mitsubishi RVR GT,2011,140000.0,-,ON,Automatic,8900.0
29470699,2014 Mitsubishi RVR GT,2014,230000.0,-,AB,Automatic,11500.0
29314696,2021 Mitsubishi RVR ES,2021,53330.0,Antigonish,NS,Automatic,26995.0
29229558,2011 Mitsubishi RVR SE,2011,160000.0,-,AB,Automatic,9995.0
29371653,2011 Mitsubishi RVR,2011,213000.0,Boucherville,QC,Manual,5150.0
29161012,2012 Mitsubishi RVR,2012,194000.0,-,QC,,3000.0
29279853,2015 Mitsubishi RVR,2015,163000.0,Omemee,ON,Automatic,14500.0
29284957,2011 Mitsubishi RVR SE,2011,153000.0,-,AB,,11000.0
29297432,2011 Mitsubishi RVR,2011,187800.0,-,ON,,12000.0
28893072,2011 Mitsubishi RVR,2011,239000.0,-,ON,,2500.0
29419882,2015 Mitsubishi RVR,2015,170000.0,-,QC,Manual,11000.0
29359283,2011 Mitsubishi RVR,2011,202000.0,-,MB,,5500.0
28764289,"2021 Mitsubishi RVR ES- 4WD, BLUETOOTH, KEYLESS ENTRY, POWER WINDOWS, POWER LOCKS, HEATED MIRRORS AND MUCH MORE!!",2021,40350.0,Edmonton,AB,Automatic,26988.0
29016362,2013 Mitsubishi RVR,2013,160000.0,Granby,QC,Automatic,13500.0
29259145,2011 Mitsubishi RVR ES,2011,133000.0,Gatineau,QC,Manual,5500.0
29077082,2020 Mitsubishi RVR SE,2020,22877.0,-,SK,,28500.0
29178639,2014 Mitsubishi RVR,2014,210235.0,-,ON,,5750.0
29388143,2012 Mitsubishi RVR SE,2012,171000.0,Calgary,AB,Automatic,10500.0
29287421,2012 Mitsubishi RVR SE,2012,216000.0,-,AB,,11000.0
29318610,2013 Mitsubishi RVR SE,2013,190000.0,Franklin,QC,Automatic,10000.0
28952992,2018 Mitsubishi RVR,2018,128000.0,Montréal,QC,Automatic,8999.0
29250779,2012 Mitsubishi RVR,2012,142000.0,-,AB,,5000.0
29093589,2018 Mitsubishi RVR SE,2018,108658.0,Winnipeg,MB,Automatic,22199.0
29316072,2014 Mitsubishi RVR SE,2014,115000.0,Whitby,ON,Automatic,14999.0
29017438,2015 Mitsubishi RVR,2015,83000.0,Les Chutes-de-la-Chaudière-Ouest,QC,Manual,8000.0
29239234,2020 Mitsubishi RVR SE,2020,92000.0,Calgary,AB,Automatic,28000.0
