vip,title,year,kms,city,province,transmission,price
27364394,2015 Mitsubishi RVR ES AC,2015,130776,Gatineau,QC,Manual,11995
29294603,2013 Mitsubishi RVR SE,2013,139000,Montréal,QC,Automatic,12995
29456732,2021 Mitsubishi RVR SE AWD,2021,18700,Sherbrooke,QC,Automatic,27995
29102283,2013 Mitsubishi RVR SE,2013,152867,Mascouche,QC,Automatic,8995
29551991,2023 Mitsubishi RVR LE,2023,80,Oshawa,ON,Automatic,35990
29474206,2021 Mitsubishi RVR AWD SIEGES CHAUFFANTS CLIMATISATION MAGS CRUISE,2021,59624,Blainville,QC,Automatic,25991
29564891,2013 Mitsubishi RVR SE,2013,249000,Québec,QC,Automatic,8995
29554544,2016 Mitsubishi RVR SE | AWD | LTHR | HTD STS | ALLOYS | BT | CAMERA!!,2016,115296,Milton,ON,Automatic,19914
29309759,2013 Mitsubishi RVR SE,2013,176294,Mirabel,QC,Automatic,7995
29460126,2012 Mitsubishi RVR GT,2012,243754,Edmonton,AB,,10900
28724984,2021 Mitsubishi RVR Heated Front Seats | Backup Camera,2021,58373,Grande Prairie,AB,Automatic,29652
28853360,2013 Mitsubishi RVR,2013,241199,-,AB,,7500
29351116,2019 Mitsubishi RVR SE,2019,67372,Calgary,AB,,19995
29580724,2020 Mitsubishi RVR,2020,75000,Summerside,PE,Automatic,24995
29240333,"2015 Mitsubishi RVR SE CVT 4 portes, Encore garantie, Jamais accidenté",2015,133406,Repentigny,QC,CVT,13990
29297192,2017 Mitsubishi RVR .,2017,62244,Lachine,QC,Automatic,9800
29552430,2019 Mitsubishi RVR SE AWD 4X4 2.4L,2019,101953,Cowansville,QC,Automatic,21984
29466352,2013 Mitsubishi RVR GT,2013,150143,Scarborough,ON,Automatic,9250
29320612,2019 Mitsubishi RVR Limited,2019,89763,Calgary,AB,,21700
29387398,2023 Mitsubishi RVR ES,2023,72,Oshawa,ON,Automatic,26990
29362220,2013 Mitsubishi RVR AWD 4dr CVT SE,2013,170313,Toronto,ON,CVT,11800
29494452,2016 Mitsubishi RVR SE+AWD,2016,224000,Laval,QC,Automatic,10995
29568127,2019 Mitsubishi RVR SE AWD,2019,80050,Sarnia,ON,Automatic,23995
29510753,2022 Mitsubishi RVR 2.4L SE AWC - CVT,2022,20000,London,ON,CVT,29300
29432165,2018 Mitsubishi RVR SE,2018,183807,Montréal,QC,Automatic,15495
29497129,2018 Mitsubishi RVR SE,2018,96534,Calgary,AB,Automatic,19700
29604717,2017 Mitsubishi RVR,2017,98000,-,NS,,20000
29499495,2019 Mitsubishi RVR SE AWC CAMERA DE RECUL +8 MAGS+ SIÈGES CHAUFFANTS,2019,93974,Mirabel,QC,Automatic,22992
28813185,2018 Mitsubishi RVR SE,2018,40837,Calgary,AB,Automatic,24888
29254571,"2021 Mitsubishi RVR ES | Heated Seats, Apple Carplay, Like-New, No Accidents",2021,10980,Maple Ridge,BC,Automatic,34299
29571204,2019 Mitsubishi RVR SE,2019,66391,Oshawa,ON,Automatic,23990
29367490,2014 Mitsubishi RVR GT AWD 4dr CVT GT,2014,117013,Ottawa,ON,CVT,14995
29266957,2013 Mitsubishi RVR AWD 4dr CVT SE | $0 DOWN | EVERYONE APPROVED!,2013,182113,Calgary,AB,CVT,12988
29494565,2017 Mitsubishi RVR SE,2017,114600,Ottawa,ON,Automatic,15995
29464194,2016 Mitsubishi RVR SE w/ Back Up Cam / Heated Seats / Bluetooth,2016,163735,Calgary,AB,Automatic,17888
29511907,2020 Mitsubishi RVR GT,2020,25000,Quebec,QC,Automatic,30980
29518617,"2019 Mitsubishi RVR SE LTD AWC, Démarreur, Banc chauffant et plus!!",2019,45107,Repentigny,QC,Automatic,24987
29257132,2021 Mitsubishi RVR SE AWC,2021,39052,High River,AB,Automatic,31995
29315826,2014 Mitsubishi RVR AWD,2014,270000,-,NB,,6900
29430519,2013 Mitsubishi RVR GT,2013,171876,Montreal,QC,Automatic,10455
29507155,2016 Mitsubishi RVR Limited Edition 4WD ONE OWNER BT CAMERA,2016,100425,Burlington,ON,Automatic,18500
29440938,2020 Mitsubishi RVR ES FWD | APPLE CARPLAY | HEATED SEATS | BACKUP CAM,2020,51376,Waterloo,ON,Automatic,25550
29504222,2014 Mitsubishi RVR GT 4X4 1 PROPRIÉTAIRE,2014,231505,Pincourt,QC,Automatic,8999
29466198,2020 Mitsubishi RVR SE 2.4L 4WD Htd Seats SXM Bluetooth,2020,38468,Edmonton,AB,Automatic,29500
29387395,2023 Mitsubishi RVR ES,2023,85,Oshawa,ON,Automatic,27990
29357418,2016 Mitsubishi RVR ES AC,2016,118387,Gatineau,QC,Manual,13995
29401720,2017 Mitsubishi RVR SE,2017,189435,Regina,SK,Automatic,16999
28614564,2014 Mitsubishi RVR SE BLUETOOTH SPORT ALLOYS HEAT SEATS...MINT,2014,175000,Toronto,ON,Automatic,13500
28247197,2019 Mitsubishi RVR SE-AWC | Heated Seats | Back up Camera,2019,44209,Grande Prairie,AB,Automatic,25627
29436623,2016 Mitsubishi RVR LIMITED 2.4L AWD MAG CAM RECUL,2016,128172,Saint-Jérôme,QC,Automatic,15995
29510343,2018 Mitsubishi RVR SE,2018,83072,Lower Sackville,NS,Automatic,21990
29480309,2017 Mitsubishi RVR AWD 4dr 2.0L CVT SE,2017,178369,Edmonton,AB,CVT,17950
29374403,2018 Mitsubishi RVR FWD,2018,94842,North York,ON,Automatic,19980
29444450,2017 Mitsubishi RVR SE AWD/LTD/BACKUPCAM/HEATEDSEATS/BLUETOOTH,2017,95129,Edmonton,AB,Automatic,20999
29580040,2019 Mitsubishi RVR SE,2019,60203,Markham,ON,Automatic,25888
29203349,2017 Mitsubishi RVR GT,2017,170876,Montréal,QC,Automatic,14995
29359648,2015 Mitsubishi RVR 2 RM,2015,110000,NOTRE-DAME-DES PRAIRIES,QC,Manual,13990
29584907,2019 Mitsubishi RVR Other,2019,58500,Dartmouth,NS,Automatic,25900
29096790,2013 Mitsubishi RVR SE,2013,125172,Winnipeg,MB,Automatic,14499
29392034,2021 Mitsubishi RVR SE AWD *SIÈGES CHAUFFANTS* ALERTES CAMÉRA,2021,58468,Saint-Jérôme,QC,Automatic,26495
29437397,2020 Mitsubishi RVR ES TA,2020,55280,Rockland,ON,Automatic,27995
29201411,"2015 Mitsubishi RVR SE,Heated Seats,BackUp Camera,Bluetooth,Cruis Ctrl,Alloy,Manual Trans.*Certified*",2015,156308,Mississauga,ON,Manual,12488
29320658,2018 Mitsubishi RVR SE AWC,2018,58000,Blainville,QC,Automatic,22500
29397248,2011 Mitsubishi RVR,2011,176000,Winnipeg,MB,Manual,9800
28907693,2021 Mitsubishi RVR ES 2.0L AWD | Apple CarPlay/Android Auto | Heated Seats,2021,26884,Winnipeg,MB,Automatic,29698
29466904,2021 Mitsubishi RVR SE| AWD | Heated Bucket Seats | Blind Spot Warning | Back Up Camera,2021,49402,Saskatoon,SK,Automatic,29998
29159436,2012 Mitsubishi RVR SE aut tout equipe etat impeccable doccasion,2012,133118,Montreal,QC,Automatic,10500
29232322,2023 Mitsubishi RVR ES,2023,0,Calgary,AB,Automatic,30618
29175123,2019 Mitsubishi RVR SE-BACK-UP CAMERA - BLUETOOTH,2019,76547,Calgary,AB,Automatic,24995
29382662,2015 Mitsubishi RVR Sport,2015,149000,Lower Sackville,NS,Automatic,14990
29441635,2023 Mitsubishi RVR SE,2023,10959,Peterborough,ON,Automatic,31995
29257738,2021 Mitsubishi RVR ES,2021,71512,Windsor,ON,Automatic,27750
29232583,2018 Mitsubishi RVR ES,2018,114418,Boischatel,QC,Manual,20800
29480918,2016 Mitsubishi RVR CVT SE A/C SIEGES CHAUFFANTS MAGS CRUISE,2016,133481,Chambly,QC,CVT,14999
29293044,2020 Mitsubishi RVR ES 4WD Heated Seats,2020,70293,Leduc,AB,Automatic,27695
29334247,2018 Mitsubishi RVR SE,2018,46700,Edmonton,AB,Automatic,25989
29320895,2019 Mitsubishi RVR SE AWC,2019,52800,Ottawa,ON,Automatic,23450
29308395,2016 Mitsubishi RVR SE LIMITED EDITION AWD AUTO SIÈGE CAMERA 83 990 KM,2016,83990,Lévis,QC,Automatic,19995
29299763,2019 Mitsubishi RVR GT Premium,2019,44556,Charlottetown,PE,Automatic,25995
29339051,2018 Mitsubishi RVR Sold to nice people...pending delivery!,2018,162391,Whitby,ON,Automatic,17688
29113628,2021 Mitsubishi RVR,2021,68480,London,ON,Automatic,28340
27511090,2014 Mitsubishi RVR GT AWD 4dr CVT GT,2014,156782,Ottawa,ON,CVT,15495
29106262,2020 Mitsubishi RVR ES,2020,71917,Truro,NS,Automatic,26499
29211078,2022 Mitsubishi RVR ES 4WD,2022,39742,Edmonton,AB,Automatic,29364
29137679,2015 Mitsubishi RVR AWD AIR CLIMATISE SIEGES AVANT CHAUFFANTS CRUISE,2015,171014,Laval,QC,Automatic,13222
29202897,2021 Mitsubishi RVR ES | 4WD/BACKUP CAM/CARPLAY&ANDROID AUTO/KEYLESS ENTRY,2021,63675,Sherwood Park,AB,Automatic,29880
29262187,2020 Mitsubishi RVR 4WD,2020,69387,Edmonton,AB,Automatic,28698
29015193,2015 Mitsubishi RVR SE / MANUEL / AIR CLIMATISER / 7499$,2015,201000,Anjou,QC,Manual,7499
29203265,2020 Mitsubishi RVR 2020 Mitsubishi RVR SE in grey is a compact SUV that offers a versatile and efficient driving experience. With its stylish desig,2020,76313,Edmonton,AB,Automatic,27411
28214857,2020 Mitsubishi RVR GT | Backup Cam | Remote Start |,2020,120644,Edmonton,AB,Automatic,26789
29523082,2022 Mitsubishi RVR SE AWD/AWC * HEATED FRONT SEATS * TOUCHSCREEN * 2.4L *,2022,35097,Edmonton,AB,Automatic,30165
29169935,2021 Mitsubishi RVR ES AWC,2021,65000,Millbrook,NS,Automatic,28895
29263518,2023 Mitsubishi RVR SE AWC,2023,0,Kentville,NS,Automatic,31298
29310648,2021 Mitsubishi RVR Alberta Vehicle- Clean Carfax- No Accidents or Claims!!,2021,40242,Airdrie,AB,Automatic,30495
29182160,2019 Mitsubishi RVR SE,2019,65503,Red Deer,AB,Automatic,26888
29013209,2011 Mitsubishi RVR 4WD 4dr SE(GARANTIE 1 AN INCL;US),2011,198000,Saint-Jérôme,QC,Automatic,7995
29108415,"2014 Mitsubishi RVR GT AWD, GLASS ROOF",2014,209000,West St. Paul,MB,Automatic,13750
28893072,2011 Mitsubishi RVR,2011,239000,-,ON,,2500
29297656,2023 Mitsubishi RVR SEL AWC,2023,0,Kentville,NS,Automatic,33198
28965624,2012 Mitsubishi RVR GT AWD GARANTIE 1 ANS,2012,188000,Montreal,QC,Automatic,7995
29368665,2021 Mitsubishi RVR ES,2021,28462,Hamilton,ON,Automatic,27786
29354717,2017 Mitsubishi RVR SE | Cam | USB | HtdSeats | Warranty to 2027,2017,85000,Antigonish,NS,Automatic,19995
29414550,2018 Mitsubishi RVR,2018,157033,Portage la Prairie,MB,Automatic,19900
29265918,2023 Mitsubishi RVR ES AWC,2023,11166,Drayton Valley,AB,Automatic,30801
29203185,"2022 Mitsubishi RVR SE AWD, Heated Seats, Backup Cam",2022,25563,Calgary,AB,Automatic,38996
29471392,2018 Mitsubishi RVR SE,2018,83000,Banff,AB,Automatic,23500
28755305,2013 Mitsubishi RVR,2013,252000,-,NB,,4500
28954284,2014 Mitsubishi RVR AWD 4dr CVT SE,2014,134416,Toronto,ON,CVT,15777
29517976,2020 Mitsubishi RVR SE,2020,78328,Calgary,AB,Automatic,28888
29152143,"2021 Mitsubishi RVR APPLE CARPLAY, 4WD, NO ACCIDENTS",2021,44021,St. Albert,AB,Automatic,27497
28833744,2011 Mitsubishi RVR,2011,191000,-,QC,,4500
28487530,2022 Mitsubishi RVR SE AWC,2022,27788,Carleton Place,ON,Automatic,27995
29235006,2017 Mitsubishi RVR ES Low KMS!!,2017,103472,Lethbridge,AB,Manual,18500
29180931,2018 Mitsubishi RVR SE,2018,96169,Charlottetown,PE,Automatic,22995
28276970,2017 Mitsubishi RVR LIMITED EDITION AWD 4dr 2.4L CVT,2017,86416,Scarborough,ON,CVT,20950
28487520,2022 Mitsubishi RVR SE AWC,2022,27788,Cornwall,ON,Automatic,27995
29015195,2011 Mitsubishi RVR SE /AUTOMATIQUE / AIR CLIMATISER / 5999$,2011,258000,Anjou,QC,Automatic,5999
29290238,2021 Mitsubishi RVR SE - AWD | Heated Seats,2021,41117,Saskatoon,SK,Automatic,29997
29121786,2011 Mitsubishi RVR,2011,157000,-,ON,,7000
27688817,2018 Mitsubishi RVR SE AWC,2018,137350,Saint-Jean-Sur-Richelieu,QC,Automatic,17497
29117016,2018 Mitsubishi RVR SE Limited Edition,2018,143016,Saskatoon,SK,Automatic,22495
28478725,2020 Mitsubishi RVR ES AWC,2020,85001,Saskatoon,SK,Automatic,26688
29007958,2021 Mitsubishi RVR ES,2021,64650,Saint John,NB,Automatic,27395
28246285,2021 Mitsubishi RVR ES,2021,69500,Moncton,NB,Automatic,27988
29570499,2011 Mitsubishi RVR,2011,190000,-,QC,,6750
28644866,2021 Mitsubishi RVR ES AWD / Heated Seats / Backup Camera,2021,75650,Guelph,ON,Automatic,26699
29087257,2023 Mitsubishi RVR GT AWC,2023,0,Saint John,NB,Automatic,39537
29265356,2022 Mitsubishi RVR ES,2022,73288,Edmonton,AB,Automatic,29599
28799492,2023 Mitsubishi RVR GT AWC,2023,0,Kentville,NS,Automatic,38098
29297432,2011 Mitsubishi RVR,2011,187800,-,ON,,12000
28963581,"2019 Mitsubishi RVR SE: AWD, HEATED SEATS, BACK UP CAMERA!",2019,62846,Spruce Grove,AB,Automatic,25629
28293124,"2016 Mitsubishi RVR AWD,Bluetooth,A/C,Contrôle Volant",2016,70683,Trois-Rivières,QC,,18995
28972219,2021 Mitsubishi RVR ES AWC,2021,81752,Edmonton,AB,Automatic,24995
28180173,2019 Mitsubishi RVR SE 4WD * Back Up Camera * Heated Cloth Seats * Cruise Control * Steering Wheel Controls * Hands Free Calling * Sport Mode * Keyl,2019,88688,Cambridge,ON,Automatic,22995
28078732,2017 Mitsubishi RVR Other,2017,55618,Kitchener,ON,Automatic,22985
28908866,2020 Mitsubishi RVR ES 4WD Heated Cloth Seats,2020,82666,Leduc,AB,Automatic,25432
29024185,2020 Mitsubishi RVR SE,2020,76451,Calgary,AB,Automatic,28888
28784561,"2021 Mitsubishi RVR SE: AWD, AIR, HEATED SEATS, AUTOMATIC!",2021,65985,Spruce Grove,AB,Automatic,27629
29037114,2013 Mitsubishi RVR,2013,173288,-,AB,,11500
28975780,2018 Mitsubishi RVR GT,2018,77120,Saint John,NB,Automatic,21753
27745345,2020 Mitsubishi RVR SE AWC,2020,76025,Brossard,QC,Automatic,23740
29003856,2021 Mitsubishi RVR ES | 4WD | Cloth | Heated Seats,2021,78738,Mississauga,ON,Automatic,25895
29042394,2021 Mitsubishi RVR ES,2021,64866,Truro,NS,Automatic,27499
28167794,2018 Mitsubishi RVR SE LTD AWC,2018,33300,Saint-Jean-Sur-Richelieu,QC,Automatic,23997
29071949,2021 Mitsubishi RVR SE,2021,62635,Richmond,BC,Automatic,26777
28105336,2017 Mitsubishi RVR SE,2017,166831,Calgary,AB,Automatic,20371
29031488,2012 Mitsubishi RVR Se,2012,181000,-,ON,,6000
28600662,2021 Mitsubishi RVR ES,2021,65602,Calgary,AB,Automatic,26498
29287421,2012 Mitsubishi RVR SE,2012,216000,-,AB,,11000
28917931,2017 Mitsubishi RVR SE LIMITED | AWD | B/U CAMERA | HTD SEATS,2017,53250,Surrey,BC,Automatic,21997
29259145,2011 Mitsubishi RVR ES,2011,133000,Gatineau,QC,Manual,5500
28966909,2011 Mitsubishi RVR GT,2011,201000,Newmarket,ON,Automatic,8000
28276582,2021 Mitsubishi RVR SE Back Up Camera | Heated Seats,2021,72837,Winnipeg,MB,Automatic,26855
26297118,2020 Mitsubishi RVR SE AWD,2020,51317,Southey,SK,Automatic,24995
29004223,2020 Mitsubishi RVR AWD | Heated Seats,2020,78505,Dartmouth,NS,Automatic,27466
26960168,2016 Mitsubishi RVR SE Limited Edition,2016,126404,Pembroke,ON,Automatic,20544
28744669,2013 Mitsubishi RVR,2013,164000,-,ON,,9000
28925423,2011 Mitsubishi RVR,2011,178000,-,AB,,9650
28882897,2021 Mitsubishi RVR SE AWC | HEATED SEATS | CARPLAY | BSM |S,2021,62683,Guelph,ON,Automatic,27337
29323348,2019 Mitsubishi RVR,2019,75753,Mississauga,ON,Automatic,24995
29609742,2011 Mitsubishi RVR GT,2011,134000,Red Deer,AB,Automatic,12500
26872147,2018 Mitsubishi RVR GT,2018,47441,North Bay,ON,Automatic,26504
29608758,2014 Mitsubishi RVR,2014,181000,-,QC,,7900
29559267,2017 Mitsubishi RVR SE Limited,2017,64500,Montreal,QC,Automatic,21000
29494568,2018 Mitsubishi RVR,2018,32100,-,ON,,30000
29608571,2021 Mitsubishi RVR SE 4DR AWC,2021,51416,Calgary,AB,Automatic,34995
29605284,2013 Mitsubishi RVR SE,2013,86400,Langford,BC,Automatic,12000
27784460,2020 Mitsubishi RVR SE,2020,11800,-,ON,Automatic,27000
29339906,2014 Mitsubishi RVR GT,2014,193600,-,AB,Automatic,10900
29516598,2019 Mitsubishi RVR SE AWC,2019,101000,-,QC,Automatic,21500
28991085,2016 Mitsubishi RVR 168000km,2016,168000,-,AB,,9500
29503244,2017 Mitsubishi RVR,2017,94000,Boucherville,QC,Automatic,18500
29506486,2011 Mitsubishi RVR SE,2011,232000,Saint-Jérôme,QC,Automatic,7750
29471167,2015 Mitsubishi RVR SE Limited,2015,189861,Spruce Grove,AB,Automatic,15000
29437116,2013 Mitsubishi RVR GT,2013,139000,-,ON,Automatic,11900
29316072,2014 Mitsubishi RVR SE,2014,115000,Whitby,ON,Automatic,14499
29284957,2011 Mitsubishi RVR SE,2011,153000,-,AB,,11000
29283868,2013 Mitsubishi RVR,2013,150000,-,ON,,9000
29479713,2020 Mitsubishi RVR,2020,124325,-,ON,,67000
29179070,2013 Mitsubishi RVR SE,2013,150750,-,AB,,12500
29458969,2017 Mitsubishi RVR SE,2017,53000,Montréal,QC,Automatic,17500
29200090,2022 Mitsubishi RVR,2022,22000,-,NB,,27500
29544974,2014 Mitsubishi RVR GT,2014,230000,-,AB,Automatic,10500
29385868,2017 Mitsubishi RVR SE Limited Edition,2017,74500,Chapleau,ON,Automatic,19500
29459343,2018 Mitsubishi RVR SE,2018,133000,Danville,QC,Automatic,17500
29111689,2014 Mitsubishi RVR,2014,250000,-,NB,,8900
29329758,2018 Mitsubishi RVR,2018,46000,Ottawa,ON,Automatic,25000
29412764,2013 Mitsubishi RVR GT,2013,170381,-,AB,,11500
29536782,2020 Mitsubishi RVR,2020,141000,-,NS,Automatic,26000
29087906,2021 Mitsubishi RVR,2021,58780,-,MB,,20000
29405429,2011 Mitsubishi RVR,2011,210000,-,ON,,10500
29579624,2019 Mitsubishi RVR SE,2019,73824,Yorkton,SK,Automatic,27995
29535090,2017 Mitsubishi RVR Limited,2017,91000,Laval,QC,,17795
