vip,title,year,kms,city,province,transmission,price
28710953,2003 Toyota Corolla CE----AUTO+A/C,2003,198000.0,Montreal,QC,Automatic,3990.0
28584631,"2022 Toyota Corolla LE AUTOMATIQUE 4 PORTES 1.8 LITRES, RUN AND DRIVE",2022,7097.0,Notre-Dame-des-Pins,QC,Automatic,17995.0
28570161,2014 Toyota Corolla LE 4dr Sdn CVT LE,2014,116174.0,Ottawa,ON,CVT,15995.0
28705466,2020 Toyota Corolla LE,2020,55999.0,Oakville,ON,Automatic,24499.0
28709741,2014 Toyota Corolla L,2014,159874.0,Laval,QC,Automatic,15450.0
28707920,2020 Toyota Corolla SE,2020,94721.0,Ingersoll,ON,Automatic,27599.0
28569809,2015 Toyota Corolla CE,2015,58856.0,Saint-Hubert,QC,Automatic,17499.0
28709760,2018 Toyota Corolla LE BAS KM,2018,26163.0,Montreal,QC,Automatic,21995.0
28706508,2018 Toyota Corolla SE,2018,148411.0,Calgary,AB,Manual,17910.0
28707222,2022 Toyota Corolla CVT SE | Safety Sense Like New !,2022,4950.0,Toronto,ON,CVT,31995.0
28708324,2016 Toyota Corolla LE,2016,78230.0,Ottawa,ON,Automatic,17992.0
28707778,2019 Toyota Corolla SE automatique,2019,60000.0,Saint-Anselme,QC,Automatic,24995.0
28706816,2019 Toyota Corolla LE sieges chauffants Apple/android auto,2019,91404.0,Saint-Pascal,QC,Automatic,21989.0
28691814,2010 Toyota Corolla CE,2010,166000.0,Markham,ON,Automatic,8700.0
28704025,2015 Toyota Corolla CE,2015,75000.0,Canmore,AB,,14995.0
28653537,2019 Toyota Corolla CVT,2019,69000.0,Saint-Jean-sur-Richelieu,QC,CVT,22496.0
27818658,2020 Toyota Corolla LE,2020,119460.0,Moncton,NB,Automatic,22099.0
28705927,"2017 Toyota Corolla CE ~MANUAL, FULLY CERTIFIED WITH WARRANTY!!!~",2017,192534.0,Toronto,ON,Manual,12990.0
28249905,2016 Toyota Corolla S,2016,143065.0,Chatham,ON,Manual,12998.0
28684756,2013 Toyota Corolla CE,2013,113012.0,Guelph,ON,Manual,13900.0
28435456,"2005 Toyota Corolla LE,Cruise Ctrl,Automatic Trans.,Pwr Windows& Locks*As Is*",2005,160221.0,Mississauga,ON,Automatic,6988.0
28708887,2016 Toyota Corolla CE,2016,94164.0,Saint-Constant,QC,Automatic,17298.0
28696774,2016 Toyota Corolla,2016,600000.0,-,ON,,7000.0
28672870,2020 Toyota Corolla SE,2020,56470.0,Whitby,ON,Manual,22999.0
28219519,2016 Toyota Corolla LE,2016,140053.0,Ottawa,ON,Automatic,14582.0
27339731,2020 Toyota Corolla LE,2020,92452.0,Greenwood,NS,Automatic,23888.0
28388616,2017 Toyota Corolla CE * AUTOMATIQUE * CLIMATISATION * BLUETOOTH *,2017,73600.0,Verdun,QC,Automatic,18997.0
28088017,2017 Toyota Corolla LE,2017,72000.0,Brampton,ON,Automatic,23999.0
28298345,2020 Toyota Corolla LE/ HEATED SEATS/ TOYOTA SAFTEY SENSE,2020,36706.0,Saint John,NB,Automatic,22999.0
28444297,2018 Toyota Corolla SE,2018,49000.0,Campbellton,NB,,21500.0
28143947,2012 Toyota Corolla CE,2012,69900.0,Montreal,QC,Automatic,12977.0
28639505,2017 Toyota Corolla SE Sport,2017,71500.0,-,AB,Automatic,19500.0
28616790,2017 Toyota Corolla SE,2017,109173.0,Ottawa,ON,Manual,15995.0
28390732,2021 Toyota Corolla SE,2021,47215.0,Penticton,BC,,29800.0
28697982,2018 Toyota Corolla CE,2018,63500.0,-,ON,,21991.0
27346154,2021 Toyota Corolla CVT,2021,41428.0,Laval,QC,CVT,26996.0
28654697,2020 Toyota Corolla LE,2020,28796.0,Markham,ON,Automatic,27588.0
28648007,2005 Toyota Corolla CE,2005,263000.0,Mississauga,ON,Automatic,5500.0
28474456,2014 Toyota Corolla LE,2014,140978.0,Whitby,ON,Automatic,15900.0
28523108,2017 Toyota Corolla LE,2017,33543.0,Calgary,AB,Automatic,17700.0
28554394,2015 Toyota Corolla L 4-Speed AT 2015 Toyota Corolla L 4-Speed AT,2015,173300.0,London,ON,Automatic,14250.0
28032907,2006 Toyota Corolla LE,2006,134235.0,Scarborough,ON,Automatic,8500.0
28570543,2015 Toyota Corolla S BLUETOOTH+REGUL.VITESSE+A/C,2015,110882.0,Boisbriand,QC,Automatic,16533.0
28668730,2015 Toyota Corolla 4dr Sdn One Owner,2015,254657.0,Calgary,AB,Manual,10995.0
28324013,2020 Toyota Corolla 4-door Sedan LE CVT,2020,41795.0,Calgary,AB,CVT,26888.0
28111289,2020 Toyota Corolla LE-AUTO-CARPLAY-HEATED SEAT-BLIND SPOT-LDW-68KM,2020,68000.0,Toronto,ON,Automatic,23880.0
27819282,2016 Toyota Corolla 4dr Sdn CVT LE,2016,166373.0,Toronto,ON,CVT,14995.0
28117536,2016 Toyota Corolla 4-door Sedan S CVTi-S,2016,77965.0,Walkerton,ON,CVT,19999.0
28368202,2007 Toyota Corolla ce,2007,138000.0,Calgary,AB,Automatic,6000.0
28661904,"2019 Toyota Corolla SE HBK 2.0L AUTO, ANGLE MORT LOUVOIMENT, VGA",2019,64360.0,Notre-Dame-des-Pins,QC,Automatic,11995.0
28665717,2011 Toyota Corolla,2011,194162.0,Gatineau,QC,Automatic,7500.0
28493714,2014 Toyota Corolla LE Heated seats Back Camera Bluetooth,2014,187000.0,Mississauga,ON,Automatic,13977.0
28689840,2006 Toyota Corolla CE,2006,96185.0,-,NL,,2000.0
28709780,2009 Toyota Corolla,2009,223000.0,-,QC,,7000.0
28652438,2016 Toyota Corolla LE,2016,14886.0,Saskatoon,SK,Automatic,20995.0
28638378,2004 Toyota Corolla Sport,2004,264100.0,Duncan,BC,Automatic,3200.0
28578690,"2014 Toyota Corolla CE, MANUAL - FINANCING AVAILABLE",2014,119680.0,Edmonton,AB,,14900.0
28160816,2009 Toyota Corolla 4dr Sdn Auto S,2009,170000.0,Brantford,ON,Automatic,9799.0
28659987,2013 Toyota Corolla LE,2013,177429.0,Winnipeg,MB,Automatic,14250.0
28604370,2010 Toyota Corolla,2010,164000.0,Scarborough,ON,Automatic,7990.0
27607412,2017 Toyota Corolla CE,2017,112000.0,Campbellton,NB,Automatic,15900.0
28176551,2023 Toyota Corolla LE,2023,0.0,Toronto,ON,Automatic,26008.0
27067485,2019 Toyota Corolla SE Auto No Accident Camera $75 Weekly Certified,2019,160596.0,Milton,ON,Automatic,20795.0
28461250,2016 Toyota Corolla LE * CAMÉRA * BLUETOOTH * RÉGULATEUR DE VITESSE,2016,53383.0,Verdun,QC,Automatic,19579.0
28675277,2010 Toyota Corolla 4dr Sdn,2010,194909.0,Schomberg,ON,Automatic,6990.0
28357682,2018 Toyota Corolla,2018,106813.0,Winnipeg,MB,,19988.0
28626808,2018 Toyota Corolla LE,2018,96952.0,Lethbridge,AB,Automatic,18999.0
28633466,2009 Toyota Corolla,2009,225000.0,-,ON,,4000.0
28538946,2020 Toyota Corolla Other,2020,51643.0,Mount Pearl,NL,Automatic,25478.0
28310372,2015 Toyota Corolla,2015,164901.0,Hamilton,ON,Manual,12777.0
28333301,2023 Toyota Corolla L,2023,0.0,Edmonton,AB,Automatic,26305.0
28711351,2015 Toyota Corolla,2015,97500.0,Toronto,ON,Automatic,19500.0
28655297,2015 Toyota Corolla LE,2015,111511.0,Dartmouth,NS,Automatic,18900.0
28519303,"2014 Toyota Corolla S w/ Backup Cam, Cruise Control",2014,141897.0,Etobicoke,ON,Automatic,16990.0
23307771,2022 Toyota Corolla LE,2022,8220.0,London,ON,Automatic,26098.0
24114649,2020 Toyota Corolla SE,2020,63535.0,Coquitlam,BC,Automatic,27988.0
28561434,2009 Toyota Corolla CE,2009,126000.0,Laval,QC,Automatic,8599.0
28461585,2014 Toyota Corolla LE,2014,150890.0,London,ON,Automatic,14999.0
27733191,2018 Toyota Corolla .,2018,94654.0,Lachine,QC,Automatic,10700.0
28698643,2005 Toyota Corolla CE,2005,299999.0,Laval,QC,Automatic,2999.0
28602453,2004 Toyota Corolla,2004,96983.0,-,ON,,4000.0
28047819,2014 Toyota Corolla LE Upgrade *Leather* *Roof* *Heated Seats*,2014,124108.0,Fort McMurray,AB,Automatic,16477.0
28652864,2011 Toyota Corolla *RÉSERVÉ*,2011,100127.0,Varennes,QC,Automatic,10449.0
28386846,2007 Toyota Corolla,2007,160000.0,Owen Sound,ON,,4000.0
28710500,1997 Toyota Corolla LS,1997,241324.0,Sainte-Françoise,QC,Automatic,1500.0
28634114,2007 Toyota Corolla CE (SE),2007,150500.0,Richmond Hill,ON,Automatic,6500.0
28471993,2010 Toyota Corolla,2010,138000.0,Markham,ON,Automatic,9000.0
28665588,2012 Toyota Corolla,2012,126000.0,-,ON,,9500.0
28657375,2002 Toyota Corolla,2002,299999.0,-,AB,,2500.0
25650928,2020 Toyota Corolla .,2020,27849.0,Lachine,QC,Automatic,14000.0
28608830,2018 Toyota Corolla,2018,22222.0,Edmonton,AB,Automatic,24988.0
28266972,"2013 Toyota Corolla L,Automatic Trans,Climate Ctrl,Pwr Locks*Certified*",2013,129613.0,Mississauga,ON,Automatic,13988.0
28660033,2013 Toyota Corolla,2013,138000.0,-,ON,,11500.0
28451525,2010 Toyota Corolla CE,2010,168192.0,Vaughan,ON,Automatic,8000.0
28694385,2016 Toyota Corolla,2016,180000.0,Brampton,ON,Automatic,10500.0
26981726,2020 Toyota Corolla SE,2020,38711.0,Carignan,QC,Automatic,23995.0
28133584,2009 Toyota Corolla Base,2009,186254.0,Mirabel,QC,Manual,5995.0
28524936,"2017 Toyota Corolla 6 SPD Manual, H. Seats, R. Cam",2017,121050.0,Calgary,AB,Manual,19995.0
