vip,title,year,kms,city,province,transmission,price
27953003,"2018 Toyota Corolla LE MODEL, REARVIEW CAMERA, HEATED SEATS, LDW",2018,"79,632",Toronto,ON,Automatic,"21,999"
23307771,2022 Toyota Corolla LE,2022,"8,220",London,ON,Automatic,"26,098"
28054439,2007 Toyota Corolla CE CLEAN CARFAX!,2007,"209,445",Dartmouth,NS,Automatic,"2,914"
28261312,2014 Toyota Corolla S Toit Ouvrant Cuir/Tissus Caméra,2014,"116,000",TROIS-RIVIERES,QC,Automatic,"14,995"
28161881,2008 Toyota Corolla S toute equipe pnus dhiver deja installe,2008,"168,000",Montreal,QC,Automatic,"5,999"
28176551,2023 Toyota Corolla LE,2023,0,Toronto,ON,Automatic,"26,008"
28469158,2013 Toyota Corolla CE/LE/S,2013,"160,700",Quebec,QC,Automatic,"9,485"
28467538,2020 Toyota Corolla LE,2020,"7,475",Toronto,ON,Automatic,"27,995"
28467381,"2021 Toyota Corolla SE - Heated Seats, Blindspot Monitor, Reverse Camera, Keyless Entry, Adaptive Cruise & More!",2021,"51,000",Guelph,ON,Automatic,"28,998"
27827997,2019 Toyota Corolla LE 1.8L FWD | Heated Seats | Reverse Camera | Bluetooth,2019,"42,655",Winnipeg,MB,Automatic,"25,899"
27629485,"2021 Toyota Corolla LE -Heated Seats, Lane Departure Warning",2021,"21,479",Saskatoon,SK,Automatic,"30,989"
28469081,2020 Toyota Corolla LE,2020,"23,923",Markham,ON,Automatic,"26,288"
28468731,2018 Toyota Corolla LE,2018,"81,500",Calgary,AB,Automatic,"22,388"
28471228,2021 Toyota Corolla Other,2021,"14,769",Kingston,ON,Automatic,"39,995"
28467399,2017 Toyota Corolla SE,2017,"48,650",Sherwood Park,AB,Automatic,"23,888"
28166833,"2011 Toyota Corolla BEAUTIFUL XRS PACKAGE WITH HEATED LEATHER SEATS, SUNROOF, A/C & MORE!!",2011,"256,715",Bridgewater,NS,Automatic,"5,700"
28112919,2003 Toyota Corolla,2003,"244,592",Mont-Bellevue,QC,Automatic,"1,200"
28280213,2010 Toyota Corolla,2010,"400,000",Kingston,NB,Automatic,"2,000"
28389186,2015 Toyota Corolla,2015,"134,649",Edmonton,AB,Automatic,"13,500"
28185789,2018 Toyota Corolla Base - Heated Seats - Alloy Wheels,2018,"58,177",Nepean,ON,Automatic,"22,488"
27818735,"2021 Toyota Corolla LE - Keyless Entry, Heated Seats, Back Up Camera",2021,"70,349",Saskatoon,SK,Automatic,"26,950"
28186895,2015 Toyota Corolla L,2015,"117,703",Lethbridge,AB,Automatic,"15,500"
27907705,2014 Toyota Corolla LE,2014,"200,640",Winnipeg,MB,Automatic,"14,990"
28108797,2018 Toyota Corolla CE CVT,2018,"23,000",Campbellton,NB,Automatic,"19,900"
28431111,2010 Toyota Corolla CE AS-IS,2010,"168,192",Woodbridge,ON,Automatic,"8,000"
28312889,2015 Toyota Corolla LE,2015,"25,600",Montreal,QC,Automatic,"17,500"
28399992,2010 Toyota Corolla,2010,"100,458",Owen Sound,ON,Automatic,"12,450"
27859460,2008 Toyota Corolla CE,2008,"168,521",Pickering,ON,Automatic,"5,499"
28381889,2009 Toyota Corolla,2009,"314,900",Toronto,ON,Automatic,"4,500"
26717622,2019 Toyota Corolla Back Up Camera * Push Button Start * Keyless Entry * Cruise Control * Steering Wheel Controls * Hands Free Calling * Power Parki,2019,"109,246",Cambridge,ON,Automatic,"25,995"
27850384,2022 Toyota Corolla SE - SIEGES CHAUFFANTS,2022,"45,942",Québec City,QC,Automatic,"28,035"
28242663,2019 Toyota Corolla LE,2019,"29,300",Fredericton,NB,Automatic,"24,883"
28423572,"2014 Toyota Corolla Only 35,000 Kms, One Owner, Certified..GREAT PRICE",2014,"34,999",North Bay,ON,Automatic,"16,888"
28473006,2019 Toyota Corolla SE,2019,"40,297",Vernon,BC,Automatic,"26,000"
28368202,2007 Toyota Corolla ce,2007,"138,000",Calgary,AB,Automatic,"6,000"
28303654,2010 Toyota Corolla CE,2010,"264,191",Lachine,QC,Automatic,"4,500"
27758933,2015 Toyota Corolla 4dr Sdn,2015,"100,265","RIMOUSKI,",QC,Automatic,"14,995"
28470396,2015 Toyota Corolla LE,2015,"244,500",Toronto,ON,Automatic,"14,000"
28430136,2017 Toyota Corolla SE,2017,"115,000",Calgary,AB,Automatic,"18,888"
27076763,2018 Toyota Corolla LE Auto|Heated Seats|Lane Departure |1 Owner No Accidents,2018,"36,280",Scarborough,ON,Automatic,"23,695"
28281885,2022 Toyota Corolla SE CVT,2022,"16,642",Boucherville,QC,Automatic,"27,749"
28345908,2019 Toyota Corolla xse,2019,"87,200",-,ON,Automatic,"27,900"
28214725,2018 Toyota Corolla Other,2018,"97,881",London,ON,Automatic,"19,990"
27492493,2017 Toyota Corolla 50th Anniversary Special Edition,2017,"91,409",Hamilton,ON,Automatic,"19,199"
27837035,"2021 Toyota Corolla LE CVT $179B/W /w Backup Cam, Heated Seats. DRIVE HOME TODAY!",2021,"40,593",Calgary,AB,Automatic,"25,988"
28133624,2010 Toyota Corolla CE **Good Condition/Runs & Drives Like New**,2010,"175,000",HAMILTON,ON,Automatic,"8,995"
28382339,2012 Toyota Corolla CE,2012,"130,000",-,ON,Automatic,"12,500"
28258805,2006 Toyota Corolla CE,2006,"189,000",Winnipeg,MB,Automatic,"7,900"
28377347,2019 Toyota Corolla LE,2019,"61,000",Toronto,ON,Automatic,"22,000"
28414223,2019 Toyota Corolla LE - Rear Camera - Bluetooth - Heated Seats,2019,"79,807",Mississauga,ON,Automatic,"23,500"
27992233,2020 Toyota Corolla LE w/ 8\ Touchscreen Infotainment / Back Up Cam,2020,"24,131",Calgary,AB,Automatic,"29,888"
28362275,2005 Toyota Corolla CE One Owner Gas Saver ASIS Special,2005,"141,900",Ramara,ON,Automatic,"6,995"
28183062,2014 Toyota Corolla LE,2014,"185,251",Neilburg,SK,Automatic,"12,500"
28162668,2006 Toyota Corolla,2006,"136,558",Mississauga,ON,Automatic,"6,000"
28359776,2010 Toyota Corolla CE,2010,"120,232",Montreal,QC,Automatic,"7,995"
28271147,2005 Toyota Corolla CE,2005,"299,999",Hantsport,NS,Automatic,"3,000"
28351378,2005 Toyota Corolla CE,2005,"179,829",Milton,ON,Automatic,"5,800"
28365753,2013 Toyota Corolla CE,2013,"130,000",Winchester,ON,Automatic,"11,000"
28129590,2009 Toyota Corolla,2009,"198,000",Saint-Césaire,QC,Automatic,"5,700"
28400803,2019 Toyota Corolla HATCHBACK,2019,"56,130",Boucherville,QC,Automatic,"26,749"
25838897,2017 Toyota Corolla LE,2017,"160,949",Toronto,ON,Automatic,"17,990"
28441825,2013 Toyota Corolla S 5-Speed Automatic,2013,"124,999",Mississauga,ON,Automatic,"11,999"
28032907,2006 Toyota Corolla LE,2006,"134,235",Scarborough,ON,Automatic,"8,500"
28173434,2020 Toyota Corolla,2020,"56,000",Winnipeg,MB,Automatic,"19,500"
28349264,2014 Toyota Corolla LE,2014,"267,546",Ottawa,ON,Automatic,"8,995"
28090967,2018 Toyota Corolla LE,2018,"89,400",Calgary,AB,Automatic,"16,400"
28444005,2003 Toyota Corolla CE----AUTO+A/C,2003,"207,000",Montreal,QC,Automatic,"3,990"
27968162,2018 Toyota Corolla LE,2018,"80,297",Thunder Bay,ON,Automatic,"23,888"
28302875,2022 Toyota Corolla XLE AWD BAS KM COMME NEUVE,2022,"12,399",Lachine,QC,Automatic,"38,995"
28423866,2004 Toyota Corolla CE,2004,"238,416",Calgary,AB,Automatic,"2,950"
28414850,"2019 Toyota Corolla SE AUTOMATIQUE 1.8 L, BANCS CHAUFFANT, CUIR/TISSUS",2019,"78,429",Notre-Dame-des-Pins,QC,Automatic,"13,995"
27379247,2016 Toyota Corolla 4dr Sdn CVT LE,2016,"33,000",Toronto,ON,Automatic,"17,000"
28390886,2015 Toyota Corolla,2015,66,Halifax,NS,Automatic,"14,500"
28065775,2015 Toyota Corolla Se,2015,130,Barrie,ON,Automatic,"15,000"
28143947,2012 Toyota Corolla CE,2012,"69,900",Montreal,QC,Automatic,"12,977"
28344822,2010 Toyota Corolla CE,2010,"261,304",Lachine,QC,Automatic,"4,500"
28458706,2020 Toyota Corolla LE - HTD SEATS - REVERSE CAM - TECH FEATURES,2020,"34,000",Oakville,ON,Automatic,"25,888"
27426366,"2019 Toyota Corolla LE- Keyless Entry, Heated Seats, Back Up Camera",2019,"11,422",Saskatoon,SK,Automatic,"27,995"
28009110,2021 Toyota Corolla LE,2021,"30,330",Calgary,AB,Automatic,"28,999"
28460278,2013 Toyota Corolla CE,2013,"189,801",Greater Lakeburn,NB,Automatic,"12,900"
28455979,2018 Toyota Corolla CVT,2018,"110,431",Victoriaville,QC,Automatic,"18,991"
28457591,2017 Toyota Corolla CE AUTO AIR CLIM ÉCRAN TACTILE PNEUS D'HIVER,2017,"83,985",McMasterville,QC,Automatic,"17,295"
28458683,2017 Toyota Corolla LE /FWD/HEATED SEATS/BACKUP CAM/CARFAX VERIFIED,2017,"42,800",Toronto,ON,Automatic,"20,688"
28047791,2009 Toyota Corolla,2009,"360,000",-,QC,Automatic,"5,400"
28456844,2018 Toyota Corolla CAMÉRA + GRAND ÉCRAN + BLUETOOTH,2018,"40,352",Victoriaville,QC,Automatic,"21,800"
28388877,2016 Toyota Corolla LE,2016,"114,357",Calgary,AB,Automatic,"18,000"
27904571,2018 Toyota Corolla CE | CAMERA | ADAP CRUISE | LDW,2018,"30,910",Kitchener,ON,Automatic,"23,782"
28299202,2020 Toyota Corolla LE,2020,"83,751",Nisku,AB,Automatic,"27,880"
26981726,2020 Toyota Corolla SE,2020,"38,711",Carignan,QC,Automatic,"21,995"
28248608,2020 Toyota Corolla LE,2020,"80,700",-,ON,Automatic,"26,500"
27733191,2018 Toyota Corolla .,2018,"94,654",Lachine,QC,Automatic,"10,700"
27597867,2016 Toyota Corolla LE,2016,"90,702",Winnipeg,MB,Automatic,"18,995"
28457743,2018 Toyota Corolla CE CRUISE CONTROL BLUETOOTH,2018,"27,506",Edmundston,NB,Automatic,"19,999"
28458326,2019 Toyota Corolla Other,2019,"25,315",Toronto,ON,Automatic,"27,999"
28456735,2022 Toyota Corolla CVT,2022,"2,865",Gloucester,ON,Automatic,"29,888"
28373339,2005 Toyota Corolla CE,2005,"193,344",Toronto,ON,Automatic,"4,295"
28455161,2014 Toyota Corolla LE,2014,"152,200",Etobicoke,ON,Automatic,"13,990"
27067485,2019 Toyota Corolla SE Auto No Accident Camera $75 Weekly Certified,2019,"160,596",Milton,ON,Automatic,"20,795"
28031426,2006 Toyota Corolla CE,2006,"161,000",Winnipeg,MB,Automatic,"8,650"
28346472,2010 Toyota Corolla,2010,"213,000",-,QC,Automatic,"6,500"
28169046,2021 Toyota Corolla LE,2021,"42,200",Brampton,ON,Automatic,"24,488"
28459366,2019 Toyota Corolla LE,2019,"63,398",Calgary,AB,Automatic,"24,588"
28381502,2006 Toyota Corolla,2006,"225,135",Southwest Calgary,AB,Automatic,"5,300"
28000627,2009 Toyota Corolla,2009,"249,000",Saguenay,QC,Automatic,"5,800"
28355328,2012 Toyota Corolla Ce,2012,"117,419",Quebec,QC,Automatic,"9,855"
27528849,2021 Toyota Corolla LE *BAS KM* RÉG ADAPT CAMÉRA SIÈGES CHAUFFANTS,2021,"27,355",Saint-Jérôme,QC,Automatic,"25,895"
28449462,2012 Toyota Corolla L,2012,"136,836",Montréal,QC,Automatic,"10,495"
28322481,2006 Toyota Corolla,2006,"20,000",Ottawa,ON,Automatic,"3,800"
28249973,2013 Toyota Corolla LE UPGRADE,2013,"353,356",-,ON,Automatic,"7,000"
27981950,2009 Toyota Corolla LE,2009,"286,100",Whitby,ON,Automatic,"7,500"
28248113,2018 Toyota Corolla Other,2018,"64,408",London,ON,Automatic,"21,850"
25653869,2022 Toyota Corolla LE CVT,2022,0,Pincourt,QC,Automatic,"24,969"
28317540,2011 Toyota Corolla,2011,"150,000",Toronto,ON,Automatic,"11,000"
27355000,2020 Toyota Corolla LE | AUTOMATIQUE | CAMÉRA | BLUETOOTH | USB,2020,"61,420",Boisbriand,QC,Automatic,"21,830"
28378132,2018 Toyota Corolla LE,2018,"103,258",Brantford,ON,Automatic,"20,685"
28402537,2021 Toyota Corolla SPECIAL EDITION * MAGS * CAMÉRA * CLIMATISATION *,2021,"44,616",Verdun,QC,Automatic,"29,997"
28018704,2012 Toyota Corolla,2012,"178,721",Midnapore,AB,Automatic,"11,999"
28461585,2014 Toyota Corolla LE,2014,"150,890",London,ON,Automatic,"14,999"
28385376,2017 Toyota Corolla,2017,"201,000",-,NS,Automatic,"13,500"
28385415,2008 Toyota Corolla,2008,"299,999",Brampton,ON,Automatic,"3,500"
27782463,2009 Toyota Corolla XRS AUTO SPORT ALLOYS SUNROOF PWR GROUP....LOW KMS...MINT COND.,2009,"154,000",Toronto,ON,Automatic,"11,500"
28122454,2018 Toyota Corolla NO ACCIDENT,2018,"85,000","North York,",ON,Automatic,"21,900"
28190224,2003 Toyota Corolla,2003,"149,000",Montréal,QC,Automatic,"3,500"
28138650,2019 Toyota Corolla LE,2019,"53,000",Toronto,ON,Automatic,"24,000"
28299524,2021 Toyota Corolla Hatchback,2021,"30,881",York,ON,Automatic,"28,900"
26626839,2020 Toyota Corolla Back Up Camera * Heated Cloth Seats * Blind Spot Monitoring * Hands Free Calling * Power Parking Brake * Cruise Control * Steeri,2020,"92,583",Cambridge,ON,Automatic,"26,495"
28414256,2009 Toyota Corolla 4dr Sdn Auto CE-LOW KM,2009,"85,127",Toronto,ON,Automatic,"11,950"
28436577,"2014 Toyota Corolla CE, BAS KILOMÉTRAGE!",2014,"54,894",Saint-Basile le-Grand,QC,Automatic,"15,995"
28442433,2020 Toyota Corolla SE,2020,"32,629",Markham,ON,Automatic,"26,588"
27960378,2004 Toyota Corolla CE,2004,"234,000",Woodbridge,ON,Automatic,"2,990"
28400520,2012 Toyota Corolla CE,2012,"194,700",Saint-Hyacinthe,QC,Automatic,"9,500"
28442438,2010 Toyota Corolla CE *PROMO* CLIMATISEUR AUTOMATIQUE,2010,"141,520",Saint-Jérôme,QC,Automatic,"10,995"
28039859,2014 Toyota Corolla S,2014,"155,900",Ottawa,ON,Automatic,"13,000"
28303597,2019 Toyota Corolla SE,2019,"89,641",Markham,ON,Automatic,"20,388"
27955638,2022 Toyota Corolla Le - Heated Seats,2022,"21,887",High River,AB,Automatic,"28,995"
28461671,"2013 Toyota Corolla Heated Seats, Bluetooth, Certified",2013,"245,044",Scarborough,ON,Automatic,"8,975"
28430030,2014 Toyota Corolla CE,2014,"100,958",Yarmouth,NS,Automatic,"16,583"
28450324,2018 Toyota Corolla BASE,2018,"36,599",Hebbville,NS,Automatic,"20,990"
28441818,2018 Toyota Corolla LE/ Back Up Cam/Bluetooth/Heated Seats/,2018,"90,618",Vaughan,ON,Automatic,"19,998"
28442440,2021 Toyota Corolla LE,2021,"27,473",Markham,ON,Automatic,"27,588"
28444961,"2014 Toyota Corolla ***********LE, GROUPE AMELIORER,",2014,"64,680",Magog,QC,Automatic,"16,495"
28435335,2011 Toyota Corolla 4dr Sdn Auto LE,2011,"108,962",Airdrie,AB,Automatic,"10,888"
28382971,2017 Toyota Corolla IM,2017,"150,650",Mossleigh,AB,Automatic,"18,000"
27583832,2021 Toyota Corolla LE,2021,"60,504",Lethbridge,AB,Automatic,"25,999"
28415313,2017 Toyota Corolla LE,2017,"35,685",Saint-Eustache,QC,Automatic,"19,990"
28435456,"2005 Toyota Corolla LE,Cruise Ctrl,Automatic Trans.,Pwr Windows& Locks*As Is*",2005,"160,221",Mississauga,ON,Automatic,"6,988"
28439008,2018 Toyota Corolla,2018,"253,000",Hamilton,ON,Automatic,"14,999"
27990306,2017 Toyota Corolla LE,2017,"77,650",Toronto,ON,Automatic,"20,800"
28062237,2007 Toyota Corolla CE NO ACCIDENTS RUNS WELL AND CLEAN SOLD AS IS ONLY,2007,"177,100",Oakville,ON,Automatic,"5,999"
28462720,2010 Toyota Corolla CE,2010,"212,000",Toronto,ON,Automatic,"8,495"
27593122,2013 Toyota Corolla CE,2013,"234,000",Lakeshore,ON,Automatic,"10,500"
28324284,2003 Toyota Corolla special edition,2003,"261,000",Regina,SK,Automatic,"7,800"
28434922,2020 Toyota Corolla LE,2020,1,Calgary,AB,Automatic,"26,590"
28225516,2020 Toyota Corolla XSE,2020,"103,530",Saskatoon,SK,Automatic,"29,500"
28356796,2018 Toyota Corolla SE,2018,"160,000",Toronto,ON,Automatic,"18,500"
28452152,"2020 Toyota Corolla LE W/ LE Upgrade Package, Toyota Safety Sense",2020,"83,760",Ottawa,ON,Automatic,"24,490"
28414262,2013 Toyota Corolla 4dr Sdn Auto CE,2013,"141,099",Toronto,ON,Automatic,"14,950"
28448213,2022 Toyota Corolla LE,2022,"13,103",Mississauga,ON,Automatic,"29,999"
28455188,2006 Toyota Corolla CE,2006,"289,000",Calgary,AB,Automatic,"3,000"
28179395,2014 Toyota Corolla Le,2014,"124,000",-,SK,Automatic,"18,000"
28422998,2021 Toyota Corolla WHITE,2021,"25,340",Belleville,ON,Automatic,"25,995"
28390204,"2010 Toyota Corolla CE ~AUTOMATIC, FULLY CERTIFIED WITH WARRANTY!!!~",2010,"174,761",Toronto,ON,Automatic,"8,990"
28051023,2016 Toyota Corolla 4dr Sdn Auto CE,2016,"146,928",Calgary,AB,Automatic,"19,888"
28393726,2009 Toyota Corolla CE,2009,"169,000",Dartmouth,NS,Automatic,"7,990"
28039090,2005 Toyota Corolla LE,2005,"300,000",Calgary,AB,Automatic,"4,500"
28395788,2016 Toyota Corolla S CVT Sunroof Heated Seats Backup Cam Bluetooth Cruise A/C,2016,"139,099",Toronto,ON,Automatic,"16,989"
28002056,2023 Toyota Corolla LE,2023,0,Toronto,ON,Automatic,"32,263"
28338020,2003 Toyota Corolla,2003,"177,000",Lachine,QC,Automatic,"4,000"
28458708,2016 Toyota Corolla LE - HTD SEATS - REVERSE CAM - BLUETOOTH,2016,"124,000",Oakville,ON,Automatic,"17,888"
28103224,2008 Toyota Corolla,2008,"184,000",Ottawa,ON,Automatic,"6,400"
